panneaux;bilan_periode_kWh;besoin_batterie_utilisable_kWh;batteries;capacite_nominale_batteries_kWh;capacite_utilisable_batteries_kWh;cout_panneaux_EUR;cout_batteries_EUR;cout_total_EUR
1297;511278.58658;396.6493799999589;237;568.8;398.15999999999997;181139.02;106647.63;287786.65
1298;511644.68372;396.6139199999743;237;568.8;398.15999999999997;181278.68;106647.63;287926.31
1299;512010.78086;396.5784599999315;237;568.8;398.15999999999997;181418.34;106647.63;288065.97
1300;512376.878;396.5429999999469;237;568.8;398.15999999999997;181558.0;106647.63;288205.63
1301;512742.97514;396.5075399999623;237;568.8;398.15999999999997;181697.66;106647.63;288345.29000000004
1302;513109.07227999996;396.4720799999195;236;566.4;396.47999999999996;181837.32;106197.64;288034.96
1303;513475.16942;396.4366199999349;236;566.4;396.47999999999996;181976.97999999998;106197.64;288174.62
1304;513841.26656;396.4011599999503;236;566.4;396.47999999999996;182116.63999999998;106197.64;288314.27999999997
1305;514207.3637;396.3656999999657;236;566.4;396.47999999999996;182256.3;106197.64;288453.94
1306;514573.46084;396.3302399999229;236;566.4;396.47999999999996;182395.96;106197.64;288593.6
1307;514939.55798000004;396.2947799999383;236;566.4;396.47999999999996;182535.62;106197.64;288733.26
1308;515305.65512;396.2593199998955;236;566.4;396.47999999999996;182675.28;106197.64;288872.92
1309;515671.75226000004;396.2238599999109;236;566.4;396.47999999999996;182814.94;106197.64;289012.58
1310;516037.84939999995;396.18839999998454;236;566.4;396.47999999999996;182954.6;106197.64;289152.24
1311;516403.94654;396.15293999994174;236;566.4;396.47999999999996;183094.26;106197.64;289291.9
1312;516770.04368;396.11747999989893;236;566.4;396.47999999999996;183233.91999999998;106197.64;289431.56
1313;517136.14082000003;396.08201999991434;236;566.4;396.47999999999996;183373.58;106197.64;289571.22
1314;517502.23796;396.04655999992974;236;566.4;396.47999999999996;183513.24;106197.64;289710.88
1315;517868.33509999997;396.01109999994515;236;566.4;396.47999999999996;183652.9;106197.64;289850.54
1316;518234.43224;395.97563999996055;236;566.4;396.47999999999996;183792.56;106197.64;289990.2
1317;518600.52937999996;395.94017999991775;236;566.4;396.47999999999996;183932.22;106197.64;290129.86
1318;518966.62652;395.90471999987494;236;566.4;396.47999999999996;184071.88;106197.64;290269.52
1319;519332.72366;395.86926000000676;236;566.4;396.47999999999996;184211.54;106197.64;290409.18
1320;519698.82080000004;395.83379999996396;236;566.4;396.47999999999996;184351.19999999998;106197.64;290548.83999999997
1321;520064.91794;395.79833999992115;236;566.4;396.47999999999996;184490.86;106197.64;290688.5
1322;520431.01508;395.76287999993656;236;566.4;396.47999999999996;184630.52;106197.64;290828.16
1323;520797.11222;395.72741999989375;236;566.4;396.47999999999996;184770.18;106197.64;290967.82
1324;521163.20936000004;395.69195999990916;236;566.4;396.47999999999996;184909.84;106197.64;291107.48
1325;521529.3065;395.65649999998277;236;566.4;396.47999999999996;185049.5;106197.64;291247.14
1326;521895.40364000003;395.62103999993997;236;566.4;396.47999999999996;185189.16;106197.64;291386.8
1327;522261.50078;395.58557999989716;236;566.4;396.47999999999996;185328.82;106197.64;291526.46
1328;522627.59792000003;395.55011999991257;236;566.4;396.47999999999996;185468.47999999998;106197.64;291666.12
1329;522993.69506;395.51465999992797;236;566.4;396.47999999999996;185608.13999999998;106197.64;291805.77999999997
1330;523359.7922;395.4791999999434;236;566.4;396.47999999999996;185747.8;106197.64;291945.44
1331;523725.88934;395.4437399999588;236;566.4;396.47999999999996;185887.46;106197.64;292085.1
1332;524091.9864800001;395.408279999916;236;566.4;396.47999999999996;186027.12;106197.64;292224.76
1333;524458.08362;395.3728199998732;236;566.4;396.47999999999996;186166.78;106197.64;292364.42
1334;524824.18076;395.3373599999468;236;566.4;396.47999999999996;186306.44;106197.64;292504.08
1335;525190.2778999999;395.3018999999622;236;566.4;396.47999999999996;186446.1;106197.64;292643.74
1336;525556.3750400001;395.2664399999776;236;566.4;396.47999999999996;186585.76;106197.64;292783.4
1337;525922.47218;395.230979999993;236;566.4;396.47999999999996;186725.41999999998;106197.64;292923.06
1338;526288.56932;395.1955199999502;236;566.4;396.47999999999996;186865.08;106197.64;293062.72
1339;526654.66646;395.1600599999656;236;566.4;396.47999999999996;187004.74;106197.64;293202.38
1340;527020.7636;395.124599999981;236;566.4;396.47999999999996;187144.4;106197.64;293342.04
1341;527386.86074;395.0891399999964;236;566.4;396.47999999999996;187284.06;106197.64;293481.7
1342;527752.95788;395.0536799999536;236;566.4;396.47999999999996;187423.72;106197.64;293621.36
1343;528119.05502;395.018219999969;236;566.4;396.47999999999996;187563.38;106197.64;293761.02
1344;528485.1521599999;394.9827599999844;236;566.4;396.47999999999996;187703.04;106197.64;293900.68
1345;528851.2493;394.9472999999416;236;566.4;396.47999999999996;187842.69999999998;106197.64;294040.33999999997
1346;529217.34644;394.9118400000152;236;566.4;396.47999999999996;187982.36;106197.64;294180.0
1347;529583.44358;394.8763799999724;236;566.4;396.47999999999996;188122.02;106197.64;294319.66
1348;529949.54072;394.8409199999296;236;566.4;396.47999999999996;188261.68;106197.64;294459.32
1349;530315.63786;394.8054600000032;236;566.4;396.47999999999996;188401.34;106197.64;294598.98
1350;530681.735;394.7699999999604;235;564.0;394.8;188541.0;105747.65000000001;294288.65
1351;531047.83214;394.7345399999758;235;564.0;394.8;188680.66;105747.65000000001;294428.31
1352;531413.92928;394.6990799999912;235;564.0;394.8;188820.32;105747.65000000001;294567.97000000003
1353;531780.02642;394.6636199999484;235;564.0;394.8;188959.97999999998;105747.65000000001;294707.63
1354;532146.12356;394.6281599999638;235;564.0;394.8;189099.63999999998;105747.65000000001;294847.29
1355;532512.2207000001;394.59269999997923;235;564.0;394.8;189239.3;105747.65000000001;294986.95
1356;532878.3178399999;394.5572399999364;235;564.0;394.8;189378.96;105747.65000000001;295126.61
1357;533244.41498;394.52177999995183;235;564.0;394.8;189518.62;105747.65000000001;295266.27
1358;533610.51212;394.48631999996724;235;564.0;394.8;189658.28;105747.65000000001;295405.93
1359;533976.6092599999;394.45085999998264;235;564.0;394.8;189797.94;105747.65000000001;295545.59
1360;534342.7064;394.41539999993984;235;564.0;394.8;189937.6;105747.65000000001;295685.25
1361;534708.80354;394.37993999995524;235;564.0;394.8;190077.26;105747.65000000001;295824.91000000003
1362;535074.90068;394.34447999997064;235;564.0;394.8;190216.91999999998;105747.65000000001;295964.57
1363;535440.9978199999;394.30901999992784;235;564.0;394.8;190356.58;105747.65000000001;296104.23
1364;535807.0949599999;394.27356000000145;235;564.0;394.8;190496.24;105747.65000000001;296243.89
1365;536173.1921;394.23809999995865;235;564.0;394.8;190635.9;105747.65000000001;296383.55
1366;536539.28924;394.20263999991585;235;564.0;394.8;190775.56;105747.65000000001;296523.21
1367;536905.38638;394.16717999998946;235;564.0;394.8;190915.22;105747.65000000001;296662.87
1368;537271.48352;394.13171999994665;235;564.0;394.8;191054.88;105747.65000000001;296802.53
1369;537637.58066;394.09625999996206;235;564.0;394.8;191194.54;105747.65000000001;296942.19
1370;538003.6778;394.06079999997746;235;564.0;394.8;191334.19999999998;105747.65000000001;297081.85
1371;538369.7749399999;394.02533999993466;235;564.0;394.8;191473.86;105747.65000000001;297221.51
1372;538735.87208;393.98987999989185;235;564.0;394.8;191613.52;105747.65000000001;297361.17
1373;539101.96922;393.95441999990726;235;564.0;394.8;191753.18;105747.65000000001;297500.83
1374;539468.06636;393.91895999998087;235;564.0;394.8;191892.84;105747.65000000001;297640.49
1375;539834.1635;393.88349999993807;235;564.0;394.8;192032.5;105747.65000000001;297780.15
1376;540200.26064;393.84803999989526;235;564.0;394.8;192172.16;105747.65000000001;297919.81
1377;540566.35778;393.81257999991067;235;564.0;394.8;192311.82;105747.65000000001;298059.47000000003
1378;540932.4549199999;393.7771199999261;235;564.0;394.8;192451.47999999998;105747.65000000001;298199.13
1379;541298.55206;393.7416599999415;235;564.0;394.8;192591.13999999998;105747.65000000001;298338.79
1380;541664.6492;393.7061999999569;235;564.0;394.8;192730.8;105747.65000000001;298478.45
1381;542030.74634;393.6707399999141;235;564.0;394.8;192870.46;105747.65000000001;298618.11
1382;542396.84348;393.6352799998713;235;564.0;394.8;193010.12;105747.65000000001;298757.77
1383;542762.94062;393.5998200000031;235;564.0;394.8;193149.78;105747.65000000001;298897.43
1384;543129.03776;393.5643599999603;235;564.0;394.8;193289.44;105747.65000000001;299037.09
1385;543495.1349;393.5288999999175;235;564.0;394.8;193429.1;105747.65000000001;299176.75
1386;543861.2320399999;393.4934399999329;235;564.0;394.8;193568.76;105747.65000000001;299316.41000000003
1387;544227.32918;393.4579799998901;235;564.0;394.8;193708.41999999998;105747.65000000001;299456.07
1388;544593.42632;393.4225199999055;235;564.0;394.8;193848.08;105747.65000000001;299595.73
1389;544959.52346;393.3870599999791;235;564.0;394.8;193987.74;105747.65000000001;299735.39
1390;545325.6206;393.3515999999363;235;564.0;394.8;194127.4;105747.65000000001;299875.05
1391;545691.71774;393.3161399998935;235;564.0;394.8;194267.06;105747.65000000001;300014.71
1392;546057.81488;393.2806799999089;235;564.0;394.8;194406.72;105747.65000000001;300154.37
1393;546423.9120199999;393.2452199999243;235;564.0;394.8;194546.38;105747.65000000001;300294.03
1394;546790.00916;393.2097599999397;235;564.0;394.8;194686.04;105747.65000000001;300433.69
1395;547156.1063;393.1742999999551;235;564.0;394.8;194825.69999999998;105747.65000000001;300573.35
1396;547522.2034400001;393.1388399999123;235;564.0;394.8;194965.36;105747.65000000001;300713.01
1397;547888.30058;393.1033799998695;234;561.6;393.12;195105.02;105297.66;300402.68
1398;548254.39772;393.0679199999431;234;561.6;393.12;195244.68;105297.66;300542.33999999997
1399;548620.49486;393.0324600000167;234;561.6;393.12;195384.34;105297.66;300682.0
1400;548986.592;392.9969999999739;234;561.6;393.12;195524.0;105297.66;300821.66000000003
1401;549352.68914;392.9615399999893;234;561.6;393.12;195663.66;105297.66;300961.32
1402;549718.78628;392.9260799999465;234;561.6;393.12;195803.32;105297.66;301100.98
1403;550084.8834200001;392.90623999998206;234;561.6;393.12;195942.97999999998;105297.66;301240.64
1404;550450.9805599999;392.8893199999584;234;561.6;393.12;196082.63999999998;105297.66;301380.3
1405;550817.0777;392.8723999999929;234;561.6;393.12;196222.3;105297.66;301519.95999999996
1406;551183.17484;392.85547999996925;234;561.6;393.12;196361.96;105297.66;301659.62
1407;551549.27198;392.8385599999456;234;561.6;393.12;196501.62;105297.66;301799.28
1408;551915.3691199999;392.8216399999801;234;561.6;393.12;196641.28;105297.66;301938.94
1409;552281.46626;392.80471999995643;234;561.6;393.12;196780.94;105297.66;302078.6
1410;552647.5634;392.78779999999097;234;561.6;393.12;196920.6;105297.66;302218.26
1411;553013.66054;392.7708799999673;234;561.6;393.12;197060.26;105297.66;302357.92000000004
1412;553379.75768;392.7539599999436;234;561.6;393.12;197199.91999999998;105297.66;302497.57999999996
1413;553745.85482;392.73703999997815;234;561.6;393.12;197339.58;105297.66;302637.24
1414;554111.95196;392.7201199999545;234;561.6;393.12;197479.24;105297.66;302776.9
1415;554478.0491;392.703199999989;234;561.6;393.12;197618.9;105297.66;302916.56
1416;554844.14624;392.68627999996534;234;561.6;393.12;197758.56;105297.66;303056.22
1417;555210.24338;392.66935999994166;234;561.6;393.12;197898.22;105297.66;303195.88
1418;555576.34052;392.6524399999762;234;561.6;393.12;198037.88;105297.66;303335.54000000004
1419;555942.43766;392.6355199999525;234;561.6;393.12;198177.54;105297.66;303475.2
1420;556308.5348;392.61859999992885;234;561.6;393.12;198317.19999999998;105297.66;303614.86
1421;556674.63194;392.6016799999634;234;561.6;393.12;198456.86;105297.66;303754.52
1422;557040.7290800001;392.5847599999397;234;561.6;393.12;198596.52;105297.66;303894.18
1423;557406.82622;392.56783999997424;234;561.6;393.12;198736.18;105297.66;304033.83999999997
1424;557772.92336;392.55091999995057;234;561.6;393.12;198875.84;105297.66;304173.5
1425;558139.0205;392.5339999999269;234;561.6;393.12;199015.5;105297.66;304313.16000000003
1426;558505.11764;392.5170799999614;234;561.6;393.12;199155.16;105297.66;304452.82
1427;558871.2147799999;392.50015999993775;234;561.6;393.12;199294.82;105297.66;304592.48
1428;559237.31192;392.4832399999723;234;561.6;393.12;199434.47999999998;105297.66;304732.14
1429;559603.40906;392.4663199999486;234;561.6;393.12;199574.13999999998;105297.66;304871.8
1430;559969.5062;392.44939999992494;234;561.6;393.12;199713.8;105297.66;305011.45999999996
1431;560335.60334;392.43247999995947;234;561.6;393.12;199853.46;105297.66;305151.12
1432;560701.70048;392.4155599999358;234;561.6;393.12;199993.12;105297.66;305290.78
1433;561067.79762;392.3986399999703;234;561.6;393.12;200132.78;105297.66;305430.44
1434;561433.89476;392.38171999994665;234;561.6;393.12;200272.44;105297.66;305570.1
1435;561799.9919;392.364799999923;234;561.6;393.12;200412.1;105297.66;305709.76
1436;562166.08904;392.3478799998993;234;561.6;393.12;200551.76;105297.66;305849.42000000004
1437;562532.18618;392.33095999993384;234;561.6;393.12;200691.41999999998;105297.66;305989.07999999996
1438;562898.28332;392.3140399999684;234;561.6;393.12;200831.08;105297.66;306128.74
1439;563264.3804599999;392.2971199999447;234;561.6;393.12;200970.74;105297.66;306268.4
1440;563630.4776000001;392.280199999921;234;561.6;393.12;201110.4;105297.66;306408.06
1441;563996.5747400001;392.26327999989735;234;561.6;393.12;201250.06;105297.66;306547.72
1442;564362.67188;392.2463599999319;234;561.6;393.12;201389.72;105297.66;306687.38
1443;564728.76902;392.2294399999664;234;561.6;393.12;201529.38;105297.66;306827.04000000004
1444;565094.86616;392.21251999994274;234;561.6;393.12;201669.04;105297.66;306966.7
1445;565460.9633;392.19559999991907;234;561.6;393.12;201808.69999999998;105297.66;307106.36
1446;565827.0604399999;392.1786799998954;234;561.6;393.12;201948.36;105297.66;307246.02
1447;566193.1575799999;392.16175999998813;234;561.6;393.12;202088.02;105297.66;307385.68
1448;566559.25472;392.14483999996446;234;561.6;393.12;202227.68;105297.66;307525.33999999997
1449;566925.35186;392.1279199999408;234;561.6;393.12;202367.34;105297.66;307665.0
1450;567291.449;392.1109999999171;234;561.6;393.12;202507.0;105297.66;307804.66000000003
1451;567657.54614;392.09407999989344;234;561.6;393.12;202646.66;105297.66;307944.32
1452;568023.64328;392.07715999992797;234;561.6;393.12;202786.32;105297.66;308083.98
1453;568389.7404199999;392.0602399999625;234;561.6;393.12;202925.97999999998;105297.66;308223.64
1454;568755.8375599999;392.04331999993883;234;561.6;393.12;203065.63999999998;105297.66;308363.3
1455;569121.9347000001;392.02639999991516;234;561.6;393.12;203205.3;105297.66;308502.95999999996
1456;569488.03184;392.0094799998915;234;561.6;393.12;203344.96;105297.66;308642.62
1457;569854.12898;391.992559999926;234;561.6;393.12;203484.62;105297.66;308782.28
1458;570220.22612;391.97563999996055;234;561.6;393.12;203624.28;105297.66;308921.94
1459;570586.32326;391.9587199999369;234;561.6;393.12;203763.94;105297.66;309061.6
1460;570952.4204;391.9417999999132;234;561.6;393.12;203903.6;105297.66;309201.26
1461;571318.51754;391.92487999994773;234;561.6;393.12;204043.26;105297.66;309340.92000000004
1462;571684.61468;391.90795999998227;234;561.6;393.12;204182.91999999998;105297.66;309480.57999999996
1463;572050.7118200001;391.8910400000168;234;561.6;393.12;204322.58;105297.66;309620.24
1464;572416.80896;391.8741199999931;234;561.6;393.12;204462.24;105297.66;309759.9
1465;572782.9061;391.85719999996945;234;561.6;393.12;204601.9;105297.66;309899.56
1466;573149.00324;391.8402799999458;234;561.6;393.12;204741.56;105297.66;310039.22
1467;573515.10038;391.8233599999803;234;561.6;393.12;204881.22;105297.66;310178.88
1468;573881.1975199999;391.80643999995664;234;561.6;393.12;205020.88;105297.66;310318.54000000004
1469;574247.29466;391.78951999999117;234;561.6;393.12;205160.54;105297.66;310458.2
1470;574613.3918;391.7725999999675;234;561.6;393.12;205300.19999999998;105297.66;310597.86
1471;574979.4889400001;391.7556799999438;234;561.6;393.12;205439.86;105297.66;310737.52
1472;575345.58608;391.73875999997836;234;561.6;393.12;205579.52;105297.66;310877.18
1473;575711.68322;391.7218399999547;234;561.6;393.12;205719.18;105297.66;311016.83999999997
