date_heure;Puissance Consume (kW);col 1 ;Vitesse du Vent (ms);col 2 ;power_kW_calculated Eolienne2;irradiance direct;irradiance difuse;irradiance total ;Puissance PV kW
18/06/2019 10:00;45;5134;5,134;26206;26,206;0,519;0,108;0,627;0,11286
18/06/2019 11:00;50;5279;5,279;27511;27,511;0,617;0,135;0,752;0,13536
18/06/2019 12:00;45;5400;5,4;28600;28,6;0,727;0,14;0,867;0,15606
18/06/2019 13:00;40;5641;5,641;30769;30,769;0,85;0,123;0,973;0,17514
18/06/2019 14:00;35;5979;5,979;33811;33,811;0,88;0,111;0,991;0,17838
18/06/2019 15:00;36;6379;6,379;39685;39,685;0,812;0,105;0,917;0,16506
18/06/2019 16:00;36;6767;6,767;45505;45,505;0,672;0,101;0,773;0,13914
18/06/2019 17:00;36;7040;7,04;49560;49,56;0,485;0,095;0,58;0,1044
18/06/2019 18:00;35;7152;7,152;51128;51,128;0,277;0,087;0,364;0,06552
18/06/2019 19:00;40;7048;7,048;49672;49,672;0,082;0,076;0,158;0,02844
18/06/2019 20:00;47;6747;6,747;45205;45,205;0;0,051;0,051;0,00918
18/06/2019 21:00;50;6552;6,552;42280;42,28;0;0,004;0,004;0,00072
18/06/2019 22:00;47;6218;6,218;37270;37,27;0;0;0;0
18/06/2019 23:00;40;5873;5,873;32857;32,857;0;0;0;0
19/06/2019 00:00;35;5820;5,82;32380;32,38;0;0;0;0
19/06/2019 01:00;28;5849;5,849;32641;32,641;0;0;0;0
19/06/2019 02:00;30;5825;5,825;32425;32,425;0;0;0;0
19/06/2019 03:00;30;5694;5,694;31246;31,246;0;0;0;0
19/06/2019 04:00;30;5480;5,48;29320;29,32;0;0;0;0
19/06/2019 05:00;30;5274;5,274;27466;27,466;0;0;0;0
19/06/2019 06:00;30;4880;4,88;24040;24,04;0;0,016;0,016;0,00288
19/06/2019 07:00;33;4070;4,07;17560;17,56;0;0,061;0,061;0,01098
19/06/2019 08:00;35;3133;3,133;10931;10,931;0,148;0,076;0,224;0,04032
19/06/2019 09:00;40;2853;2,853;9265;9,265;0,361;0,085;0,446;0,08028
19/06/2019 10:00;45;2836;2,836;9180;9,18;0,566;0,093;0,659;0,11862
19/06/2019 11:00;50;2888;2,888;9440;9,44;0,736;0,101;0,837;0,15066
19/06/2019 12:00;45;3119;3,119;10833;10,833;0,846;0,109;0,955;0,1719
19/06/2019 13:00;40;3882;3,882;16174;16,174;0,871;0,12;0,991;0,17838
19/06/2019 14:00;35;4461;4,461;20688;20,688;0,808;0,135;0,943;0,16974
19/06/2019 15:00;36;4883;4,883;24064;24,064;0,667;0,155;0,822;0,14796
19/06/2019 16:00;36;5091;5,091;25819;25,819;0,483;0,17;0,653;0,11754
19/06/2019 17:00;36;5151;5,151;26359;26,359;0,358;0,148;0,506;0,09108
19/06/2019 18:00;35;5036;5,036;25324;25,324;0,248;0,108;0,356;0,06408
19/06/2019 19:00;40;4722;4,722;22776;22,776;0,032;0,119;0,151;0,02718
19/06/2019 20:00;47;4269;4,269;19152;19,152;0;0,04;0,04;0,0072
19/06/2019 21:00;50;3914;3,914;16398;16,398;0;0,004;0,004;0,00072
19/06/2019 22:00;47;3326;3,326;12282;12,282;0;0;0;0
19/06/2019 23:00;40;2720;2,72;8600;8,6;0;0;0;0
20/06/2019 00:00;35;3379;3,379;12653;12,653;0;0;0;0
20/06/2019 01:00;28;4186;4,186;18488;18,488;0;0;0;0
20/06/2019 02:00;30;4668;4,668;22344;22,344;0;0;0;0
20/06/2019 03:00;30;4936;4,936;24488;24,488;0;0;0;0
20/06/2019 04:00;30;5222;5,222;26998;26,998;0;0;0;0
20/06/2019 05:00;30;5509;5,509;29581;29,581;0;0;0;0
20/06/2019 06:00;30;5796;5,796;32164;32,164;0;0,016;0,016;0,00288
20/06/2019 07:00;33;5726;5,726;31534;31,534;0;0,087;0,087;0,01566
20/06/2019 08:00;35;6311;6,311;38665;38,665;0,055;0,153;0,208;0,03744
20/06/2019 09:00;40;6603;6,603;43045;43,045;0,153;0,202;0,355;0,0639
20/06/2019 10:00;45;6059;6,059;34885;34,885;0,335;0,214;0,549;0,09882
20/06/2019 11:00;50;5290;5,29;27610;27,61;0,466;0,231;0,697;0,12546
20/06/2019 12:00;45;4668;4,668;22344;22,344;0,416;0,297;0,713;0,12834
20/06/2019 13:00;40;4152;4,152;18216;18,216;0,309;0,357;0,666;0,11988
20/06/2019 14:00;35;3596;3,596;14172;14,172;0,164;0,382;0,546;0,09828
20/06/2019 15:00;36;3090;3,09;10630;10,63;0,062;0,335;0,397;0,07146
20/06/2019 16:00;36;3040;3,04;10280;10,28;0,019;0,237;0,256;0,04608
20/06/2019 17:00;36;3172;3,172;11204;11,204;0,006;0,154;0,16;0,0288
20/06/2019 18:00;35;3282;3,282;11974;11,974;0,002;0,094;0,096;0,01728
20/06/2019 19:00;40;3514;3,514;13598;13,598;0,001;0,053;0,054;0,00972
20/06/2019 20:00;47;4086;4,086;17688;17,688;0;0,027;0,027;0,00486
20/06/2019 21:00;50;4915;4,915;24320;24,32;0;0,002;0,002;0,00036
20/06/2019 22:00;47;5624;5,624;30616;30,616;0;0;0;0
20/06/2019 23:00;40;5928;5,928;33352;33,352;0;0;0;0
21/06/2019 00:00;35;6047;6,047;34705;34,705;0;0;0;0
21/06/2019 01:00;28;5999;5,999;33991;33,991;0;0;0;0
21/06/2019 02:00;30;5810;5,81;32290;32,29;0;0;0;0
21/06/2019 03:00;30;5633;5,633;30697;30,697;0;0;0;0
21/06/2019 04:00;30;5325;5,325;27925;27,925;0;0;0;0
21/06/2019 05:00;30;4983;4,983;24864;24,864;0;0;0;0
21/06/2019 06:00;30;4510;4,51;21080;21,08;0;0,012;0,012;0,00216
21/06/2019 07:00;33;3784;3,784;15488;15,488;0;0,072;0,072;0,01296
21/06/2019 08:00;35;3020;3,02;10140;10,14;0,022;0,153;0,175;0,0315
21/06/2019 09:00;40;2938;2,938;9690;9,69;0,136;0,21;0,346;0,06228
21/06/2019 10:00;45;3218;3,218;11526;11,526;0,428;0,175;0,603;0,10854
21/06/2019 11:00;50;3298;3,298;12086;12,086;0,546;0,199;0,745;0,1341
21/06/2019 12:00;45;3304;3,304;12128;12,128;0,363;0,316;0,679;0,12222
21/06/2019 13:00;40;3393;3,393;12751;12,751;0,182;0,38;0,562;0,10116
21/06/2019 14:00;35;3503;3,503;13521;13,521;0,127;0,382;0,509;0,09162
21/06/2019 15:00;36;3567;3,567;13969;13,969;0,066;0,337;0,403;0,07254
21/06/2019 16:00;36;3575;3,575;14025;14,025;0,041;0,287;0,328;0,05904
21/06/2019 17:00;36;3776;3,776;15432;15,432;0,025;0,232;0,257;0,04626
21/06/2019 18:00;35;4722;4,722;22776;22,776;0,007;0,138;0,145;0,0261
21/06/2019 19:00;40;5836;5,836;32524;32,524;0,001;0,076;0,077;0,01386
21/06/2019 20:00;47;6298;6,298;38470;38,47;0;0,029;0,029;0,00522
21/06/2019 21:00;50;6669;6,669;44035;44,035;0;0,002;0,002;0,00036
21/06/2019 22:00;47;6958;6,958;48370;48,37;0;0;0;0
21/06/2019 23:00;40;7138;7,138;50932;50,932;0;0;0;0
22/06/2019 00:00;35;7454;7,454;55356;55,356;0;0;0;0
22/06/2019 01:00;28;7698;7,698;58772;58,772;0;0;0;0
22/06/2019 02:00;30;7806;7,806;60284;60,284;0;0;0;0
22/06/2019 03:00;30;7697;7,697;58758;58,758;0;0;0;0
22/06/2019 04:00;30;7557;7,557;56798;56,798;0;0;0;0
22/06/2019 05:00;30;7362;7,362;54068;54,068;0;0;0;0
22/06/2019 06:00;30;7064;7,064;49896;49,896;0;0,016;0,016;0,00288
22/06/2019 07:00;33;6707;6,707;44605;44,605;0;0,067;0,067;0,01206
22/06/2019 08:00;35;6390;6,39;39850;39,85;0,138;0,083;0,221;0,03978
22/06/2019 09:00;40;5844;5,844;32596;32,596;0,35;0,09;0,44;0,0792
22/06/2019 10:00;45;5156;5,156;26404;26,404;0,555;0,097;0,652;0,11736
22/06/2019 11:00;50;4526;4,526;21208;21,208;0,726;0,104;0,83;0,1494
22/06/2019 12:00;45;4016;4,016;17128;17,128;0,826;0,115;0,941;0,16938
22/06/2019 13:00;40;3423;3,423;12961;12,961;0,831;0,133;0,964;0,17352
22/06/2019 14:00;35;3520;3,52;13640;13,64;0,735;0,157;0,892;0,16056
22/06/2019 15:00;36;3732;3,732;15124;15,124;0,706;0,141;0,847;0,15246
22/06/2019 16:00;36;3812;3,812;15684;15,684;0,649;0,113;0,762;0,13716
22/06/2019 17:00;36;3909;3,909;16363;16,363;0,462;0,109;0,571;0,10278
22/06/2019 18:00;35;3963;3,963;16741;16,741;0,172;0,148;0,32;0,0576
22/06/2019 19:00;40;4033;4,033;17264;17,264;0,007;0,101;0,108;0,01944
22/06/2019 20:00;47;4066;4,066;17528;17,528;0;0,049;0,049;0,00882
22/06/2019 21:00;50;3978;3,978;16846;16,846;0;0,004;0,004;0,00072
22/06/2019 22:00;47;3818;3,818;15726;15,726;0;0;0;0
22/06/2019 23:00;40;3858;3,858;16006;16,006;0;0;0;0
23/06/2019 00:00;35;3693;3,693;14851;14,851;0;0;0;0
23/06/2019 01:00;28;3251;3,251;11757;11,757;0;0;0;0
23/06/2019 02:00;30;2870;2,87;9350;9,35;0;0;0;0
23/06/2019 03:00;30;3198;3,198;11386;11,386;0;0;0;0
23/06/2019 04:00;30;3469;3,469;13283;13,283;0;0;0;0
23/06/2019 05:00;30;3701;3,701;14907;14,907;0;0;0;0
23/06/2019 06:00;30;3795;3,795;15565;15,565;0;0,016;0,016;0,00288
23/06/2019 07:00;33;3697;3,697;14879;14,879;0;0,059;0,059;0,01062
23/06/2019 08:00;35;3627;3,627;14389;14,389;0,143;0,077;0,22;0,0396
23/06/2019 09:00;40;3891;3,891;16237;16,237;0,346;0,088;0,434;0,07812
23/06/2019 10:00;45;4097;4,097;17776;17,776;0,548;0,096;0,644;0,11592
23/06/2019 11:00;50;4226;4,226;18808;18,808;0,719;0,103;0,822;0,14796
23/06/2019 12:00;45;4307;4,307;19456;19,456;0,833;0,109;0,942;0,16956
23/06/2019 13:00;40;4399;4,399;20192;20,192;0,88;0,114;0,994;0,17892
23/06/2019 14:00;35;4459;4,459;20672;20,672;0,86;0,116;0,976;0,17568
23/06/2019 15:00;36;4599;4,599;21792;21,792;0,775;0,116;0,891;0,16038
23/06/2019 16:00;36;4958;4,958;24664;24,664;0,631;0,114;0,745;0,1341
23/06/2019 17:00;36;5113;5,113;26017;26,017;0,448;0,109;0,557;0,10026
23/06/2019 18:00;35;5187;5,187;26683;26,683;0,252;0,1;0,352;0,06336
23/06/2019 19:00;40;5229;5,229;27061;27,061;0,072;0,087;0,159;0,02862
23/06/2019 20:00;47;4981;4,981;24848;24,848;0;0,054;0,054;0,00972
23/06/2019 21:00;50;4393;4,393;20144;20,144;0;0,004;0,004;0,00072
23/06/2019 22:00;47;3832;3,832;15824;15,824;0;0;0;0
23/06/2019 23:00;40;3808;3,808;15656;15,656;0;0;0;0
24/06/2019 00:00;35;4043;4,043;17344;17,344;0;0;0;0
24/06/2019 01:00;28;4369;4,369;19952;19,952;0;0;0;0
24/06/2019 02:00;30;4769;4,769;23152;23,152;0;0;0;0
24/06/2019 03:00;30;5055;5,055;25495;25,495;0;0;0;0
24/06/2019 04:00;30;5303;5,303;27727;27,727;0;0;0;0
24/06/2019 05:00;30;5419;5,419;28771;28,771;0;0;0;0
24/06/2019 06:00;30;5412;5,412;28708;28,708;0;0,016;0,016;0,00288
24/06/2019 07:00;33;5313;5,313;27817;27,817;0;0,066;0,066;0,01188
24/06/2019 08:00;35;5387;5,387;28483;28,483;0,135;0,084;0,219;0,03942
24/06/2019 09:00;40;6090;6,09;35350;35,35;0,334;0,095;0,429;0,07722
24/06/2019 10:00;45;6608;6,608;43120;43,12;0,529;0,104;0,633;0,11394
24/06/2019 11:00;50;6995;6,995;48925;48,925;0,697;0,111;0,808;0,14544
24/06/2019 12:00;45;7175;7,175;51450;51,45;0,817;0,115;0,932;0,16776
24/06/2019 13:00;40;7191;7,191;51674;51,674;0,876;0,117;0,993;0,17874
24/06/2019 14:00;35;7124;7,124;50736;50,736;0,856;0,119;0,975;0,1755
24/06/2019 15:00;36;7046;7,046;49644;49,644;0,78;0,116;0,896;0,16128
24/06/2019 16:00;36;6957;6,957;48355;48,355;0,642;0,112;0,754;0,13572
24/06/2019 17:00;36;6847;6,847;46705;46,705;0,449;0,11;0,559;0,10062
24/06/2019 18:00;35;6659;6,659;43885;43,885;0,244;0,105;0,349;0,06282
24/06/2019 19:00;40;6258;6,258;37870;37,87;0,061;0,097;0,158;0,02844
24/06/2019 20:00;47;5683;5,683;31147;31,147;0;0,056;0,056;0,01008
24/06/2019 21:00;50;5251;5,251;27259;27,259;0;0,003;0,003;0,00054
24/06/2019 22:00;47;4824;4,824;23592;23,592;0;0;0;0
24/06/2019 23:00;40;4418;4,418;20344;20,344;0;0;0;0
25/06/2019 00:00;35;4204;4,204;18632;18,632;0;0;0;0
25/06/2019 01:00;28;4156;4,156;18248;18,248;0;0;0;0
25/06/2019 02:00;30;4244;4,244;18952;18,952;0;0;0;0
25/06/2019 03:00;30;4381;4,381;20048;20,048;0;0;0;0
25/06/2019 04:00;30;4532;4,532;21256;21,256;0;0;0;0
25/06/2019 05:00;30;4842;4,842;23736;23,736;0;0;0;0
25/06/2019 06:00;30;5079;5,079;25711;25,711;0;0,013;0,013;0,00234
25/06/2019 07:00;33;4955;4,955;24640;24,64;0;0,076;0,076;0,01368
25/06/2019 08:00;35;5233;5,233;27097;27,097;0,07;0,128;0,198;0,03564
25/06/2019 09:00;40;5633;5,633;30697;30,697;0,244;0,139;0,383;0,06894
25/06/2019 10:00;45;5965;5,965;33685;33,685;0,451;0,136;0,587;0,10566
25/06/2019 11:00;50;6376;6,376;39640;39,64;0,665;0,124;0,789;0,14202
25/06/2019 12:00;45;6778;6,778;45670;45,67;0,798;0,122;0,92;0,1656
25/06/2019 13:00;40;7012;7,012;49168;49,168;0,865;0,121;0,986;0,17748
25/06/2019 14:00;35;7094;7,094;50316;50,316;0,862;0,119;0,981;0,17658
25/06/2019 15:00;36;7118;7,118;50652;50,652;0,79;0,115;0,905;0,1629
25/06/2019 16:00;36;7116;7,116;50624;50,624;0,653;0,11;0,763;0,13734
25/06/2019 17:00;36;6971;6,971;48565;48,565;0,471;0,103;0,574;0,10332
25/06/2019 18:00;35;6732;6,732;44980;44,98;0,265;0,096;0,361;0,06498
25/06/2019 19:00;40;6330;6,33;38950;38,95;0,075;0,086;0,161;0,02898
25/06/2019 20:00;47;5694;5,694;31246;31,246;0;0,055;0,055;0,0099
25/06/2019 21:00;50;5239;5,239;27151;27,151;0;0,004;0,004;0,00072
25/06/2019 22:00;47;4885;4,885;24080;24,08;0;0;0;0
25/06/2019 23:00;40;4687;4,687;22496;22,496;0;0;0;0
26/06/2019 00:00;35;4703;4,703;22624;22,624;0;0;0;0
26/06/2019 01:00;28;4824;4,824;23592;23,592;0;0;0;0
26/06/2019 02:00;30;4992;4,992;24936;24,936;0;0;0;0
26/06/2019 03:00;30;5169;5,169;26521;26,521;0;0;0;0
26/06/2019 04:00;30;5291;5,291;27619;27,619;0;0;0;0
26/06/2019 05:00;30;5265;5,265;27385;27,385;0;0;0;0
26/06/2019 06:00;30;5202;5,202;26818;26,818;0;0,016;0,016;0,00288
26/06/2019 07:00;33;5034;5,034;25306;25,306;0;0,063;0,063;0,01134
26/06/2019 08:00;35;5419;5,419;28771;28,771;0,138;0,079;0,217;0,03906
26/06/2019 09:00;40;6064;6,064;34960;34,96;0,343;0,089;0,432;0,07776
26/06/2019 10:00;45;6509;6,509;41635;41,635;0,543;0,098;0,641;0,11538
26/06/2019 11:00;50;6771;6,771;45565;45,565;0,709;0,106;0,815;0,1467
26/06/2019 12:00;45;6877;6,877;47155;47,155;0,823;0,112;0,935;0,1683
26/06/2019 13:00;40;6958;6,958;48370;48,37;0,876;0,115;0,991;0,17838
26/06/2019 14:00;35;6994;6,994;48910;48,91;0,873;0,112;0,985;0,1773
26/06/2019 15:00;36;6995;6,995;48925;48,925;0,793;0,11;0,903;0,16254
26/06/2019 16:00;36;6943;6,943;48145;48,145;0,653;0,107;0,76;0,1368
26/06/2019 17:00;36;6847;6,847;46705;46,705;0,468;0,102;0,57;0,1026
26/06/2019 18:00;35;6637;6,637;43555;43,555;0,262;0,095;0,357;0,06426
26/06/2019 19:00;40;6131;6,131;35965;35,965;0,074;0,085;0,159;0,02862
26/06/2019 20:00;47;5543;5,543;29887;29,887;0;0,054;0,054;0,00972
26/06/2019 21:00;50;5051;5,051;25459;25,459;0;0,004;0,004;0,00072
26/06/2019 22:00;47;4620;4,62;21960;21,96;0;0;0;0
26/06/2019 23:00;40;4247;4,247;18976;18,976;0;0;0;0
27/06/2019 00:00;35;4015;4,015;17120;17,12;0;0;0;0
27/06/2019 01:00;28;3910;3,91;16370;16,37;0;0;0;0
27/06/2019 02:00;30;3928;3,928;16496;16,496;0;0;0;0
27/06/2019 03:00;30;4036;4,036;17288;17,288;0;0;0;0
27/06/2019 04:00;30;4041;4,041;17328;17,328;0;0;0;0
27/06/2019 05:00;30;3948;3,948;16636;16,636;0;0;0;0
27/06/2019 06:00;30;3785;3,785;15495;15,495;0;0,015;0,015;0,0027
27/06/2019 07:00;33;3587;3,587;14109;14,109;0;0,062;0,062;0,01116
27/06/2019 08:00;35;3490;3,49;13430;13,43;0,141;0,077;0,218;0,03924
27/06/2019 09:00;40;3624;3,624;14368;14,368;0,352;0,084;0,436;0,07848
27/06/2019 10:00;45;4096;4,096;17768;17,768;0,558;0,092;0,65;0,117
27/06/2019 11:00;50;4582;4,582;21656;21,656;0,729;0,098;0,827;0,14886
27/06/2019 12:00;45;4922;4,922;24376;24,376;0,848;0,103;0,951;0,17118
27/06/2019 13:00;40;5103;5,103;25927;25,927;0,903;0,106;1,009;0,18162
27/06/2019 14:00;35;5169;5,169;26521;26,521;0,894;0,106;1;0,18
27/06/2019 15:00;36;5148;5,148;26332;26,332;0,814;0,103;0,917;0,16506
27/06/2019 16:00;36;5068;5,068;25612;25,612;0,674;0,099;0,773;0,13914
27/06/2019 17:00;36;4916;4,916;24328;24,328;0,491;0,092;0,583;0,10494
27/06/2019 18:00;35;4747;4,747;22976;22,976;0,283;0,084;0,367;0,06606
27/06/2019 19:00;40;4555;4,555;21440;21,44;0,086;0,074;0,16;0,0288
27/06/2019 20:00;47;4676;4,676;22408;22,408;0;0,05;0,05;0,009
27/06/2019 21:00;50;4746;4,746;22968;22,968;0;0,004;0,004;0,00072
27/06/2019 22:00;47;4554;4,554;21432;21,432;0;0;0;0
27/06/2019 23:00;40;4157;4,157;18256;18,256;0;0;0;0
28/06/2019 00:00;35;3597;3,597;14179;14,179;0;0;0;0
28/06/2019 01:00;28;3052;3,052;10364;10,364;0;0;0;0
28/06/2019 02:00;30;3022;3,022;10154;10,154;0;0;0;0
28/06/2019 03:00;30;2976;2,976;9880;9,88;0;0;0;0
28/06/2019 04:00;30;2886;2,886;9430;9,43;0;0;0;0
28/06/2019 05:00;30;2898;2,898;9490;9,49;0;0;0;0
28/06/2019 06:00;30;3042;3,042;10294;10,294;0;0,015;0,015;0,0027
28/06/2019 07:00;33;3668;3,668;14676;14,676;0;0,057;0,057;0,01026
28/06/2019 08:00;35;4091;4,091;17728;17,728;0,148;0,072;0,22;0,0396
28/06/2019 09:00;40;4310;4,31;19480;19,48;0,357;0,082;0,439;0,07902
28/06/2019 10:00;45;4666;4,666;22328;22,328;0,558;0,092;0,65;0,117
28/06/2019 11:00;50;4810;4,81;23480;23,48;0,724;0,1;0,824;0,14832
28/06/2019 12:00;45;4872;4,872;23976;23,976;0,84;0,105;0,945;0,1701
28/06/2019 13:00;40;4899;4,899;24192;24,192;0,894;0,108;1,002;0,18036
28/06/2019 14:00;35;4897;4,897;24176;24,176;0,882;0,109;0,991;0,17838
28/06/2019 15:00;36;4886;4,886;24088;24,088;0,803;0,106;0,909;0,16362
28/06/2019 16:00;36;4902;4,902;24216;24,216;0,666;0,102;0,768;0,13824
28/06/2019 17:00;36;4980;4,98;24840;24,84;0,482;0,095;0,577;0,10386
28/06/2019 18:00;35;5180;5,18;26620;26,62;0,276;0,088;0,364;0,06552
28/06/2019 19:00;40;5450;5,45;29050;29,05;0,082;0,077;0,159;0,02862
28/06/2019 20:00;47;5823;5,823;32407;32,407;0;0,051;0,051;0,00918
28/06/2019 21:00;50;6557;6,557;42355;42,355;0;0,004;0,004;0,00072
28/06/2019 22:00;47;6862;6,862;46930;46,93;0;0;0;0
28/06/2019 23:00;40;6960;6,96;48400;48,4;0;0;0;0
29/06/2019 00:00;35;7086;7,086;50204;50,204;0;0;0;0
29/06/2019 01:00;28;7130;7,13;50820;50,82;0;0;0;0
29/06/2019 02:00;30;7109;7,109;50526;50,526;0;0;0;0
29/06/2019 03:00;30;7017;7,017;49238;49,238;0;0;0;0
29/06/2019 04:00;30;6781;6,781;45715;45,715;0;0;0;0
29/06/2019 05:00;30;6417;6,417;40255;40,255;0;0;0;0
29/06/2019 06:00;30;6002;6,002;34030;34,03;0;0,015;0,015;0,0027
29/06/2019 07:00;33;5377;5,377;28393;28,393;0;0,061;0,061;0,01098
29/06/2019 08:00;35;4589;4,589;21712;21,712;0,139;0,078;0,217;0,03906
29/06/2019 09:00;40;4515;4,515;21120;21,12;0,345;0,088;0,433;0,07794
29/06/2019 10:00;45;4499;4,499;20992;20,992;0,547;0,096;0,643;0,11574
29/06/2019 11:00;50;4352;4,352;19816;19,816;0,713;0,104;0,817;0,14706
29/06/2019 12:00;45;4261;4,261;19088;19,088;0,83;0,109;0,939;0,16902
29/06/2019 13:00;40;4294;4,294;19352;19,352;0,884;0,112;0,996;0,17928
29/06/2019 14:00;35;4441;4,441;20528;20,528;0,877;0,111;0,988;0,17784
29/06/2019 15:00;36;4593;4,593;21744;21,744;0,796;0,109;0,905;0,1629
29/06/2019 16:00;36;4707;4,707;22656;22,656;0,656;0,106;0,762;0,13716
29/06/2019 17:00;36;4757;4,757;23056;23,056;0,469;0,101;0,57;0,1026
29/06/2019 18:00;35;4681;4,681;22448;22,448;0,254;0,099;0,353;0,06354
29/06/2019 19:00;40;4575;4,575;21600;21,6;0,073;0,086;0,159;0,02862
29/06/2019 20:00;47;4370;4,37;19960;19,96;0;0,053;0,053;0,00954
29/06/2019 21:00;50;4069;4,069;17552;17,552;0;0,004;0,004;0,00072
29/06/2019 22:00;47;3585;3,585;14095;14,095;0;0;0;0
29/06/2019 23:00;40;3138;3,138;10966;10,966;0;0;0;0
30/06/2019 00:00;35;2986;2,986;9930;9,93;0;0;0;0
30/06/2019 01:00;28;3028;3,028;10196;10,196;0;0;0;0
30/06/2019 02:00;30;3326;3,326;12282;12,282;0;0;0;0
30/06/2019 03:00;30;3876;3,876;16132;16,132;0;0;0;0
30/06/2019 04:00;30;3937;3,937;16559;16,559;0;0;0;0
30/06/2019 05:00;30;4018;4,018;17144;17,144;0;0;0;0
30/06/2019 06:00;30;4341;4,341;19728;19,728;0;0,015;0,015;0,0027
30/06/2019 07:00;33;4100;4,1;17800;17,8;0;0,064;0,064;0,01152
30/06/2019 08:00;35;3530;3,53;13710;13,71;0,135;0,081;0,216;0,03888
30/06/2019 09:00;40;3278;3,278;11946;11,946;0,34;0,091;0,431;0,07758
30/06/2019 10:00;45;3447;3,447;13129;13,129;0,542;0,099;0,641;0,11538
30/06/2019 11:00;50;3645;3,645;14515;14,515;0,711;0,106;0,817;0,14706
30/06/2019 12:00;45;3913;3,913;16391;16,391;0,829;0,111;0,94;0,1692
30/06/2019 13:00;40;4256;4,256;19048;19,048;0,885;0,114;0,999;0,17982
30/06/2019 14:00;35;4607;4,607;21856;21,856;0,868;0,115;0,983;0,17694
30/06/2019 15:00;36;4932;4,932;24456;24,456;0,789;0,113;0,902;0,16236
30/06/2019 16:00;36;5176;5,176;26584;26,584;0,651;0,109;0,76;0,1368
30/06/2019 17:00;36;5296;5,296;27664;27,664;0,445;0,111;0,556;0,10008
30/06/2019 18:00;35;5294;5,294;27646;27,646;0,231;0,112;0,343;0,06174
30/06/2019 19:00;40;5140;5,14;26260;26,26;0,058;0,1;0,158;0,02844
30/06/2019 20:00;47;4751;4,751;23008;23,008;0;0,055;0,055;0,0099
30/06/2019 21:00;50;4345;4,345;19760;19,76;0;0,003;0,003;0,00054
30/06/2019 22:00;47;3889;3,889;16223;16,223;0;0;0;0
30/06/2019 23:00;40;3483;3,483;13381;13,381;0;0;0;0
01/07/2019 00:00;35;3289;3,289;12023;12,023;0;0;0;0
01/07/2019 01:00;28;3216;3,216;11512;11,512;0;0;0;0
01/07/2019 02:00;30;3074;3,074;10518;10,518;0;0;0;0
01/07/2019 03:00;30;2744;2,744;8720;8,72;0;0;0;0
01/07/2019 04:00;30;2926;2,926;9630;9,63;0;0;0;0
01/07/2019 05:00;30;3304;3,304;12128;12,128;0;0;0;0
01/07/2019 06:00;30;3607;3,607;14249;14,249;0;0,015;0,015;0,0027
01/07/2019 07:00;33;3805;3,805;15635;15,635;0;0,067;0,067;0,01206
01/07/2019 08:00;35;4059;4,059;17472;17,472;0,124;0,089;0,213;0,03834
01/07/2019 09:00;40;4068;4,068;17544;17,544;0,313;0,102;0,415;0,0747
01/07/2019 10:00;45;3754;3,754;15278;15,278;0,523;0,106;0,629;0,11322
01/07/2019 11:00;50;3450;3,45;13150;13,15;0,692;0,112;0,804;0,14472
01/07/2019 12:00;45;3214;3,214;11498;11,498;0,81;0,116;0,926;0,16668
01/07/2019 13:00;40;2675;2,675;8375;8,375;0,867;0,118;0,985;0,1773
01/07/2019 14:00;35;2605;2,605;8025;8,025;0,853;0,119;0,972;0,17496
01/07/2019 15:00;36;2676;2,676;8380;8,38;0,775;0,117;0,892;0,16056
01/07/2019 16:00;36;2940;2,94;9700;9,7;0,638;0,113;0,751;0,13518
01/07/2019 17:00;36;3030;3,03;10210;10,21;0,458;0,106;0,564;0,10152
01/07/2019 18:00;35;3081;3,081;10567;10,567;0,256;0,099;0,355;0,0639
01/07/2019 19:00;40;3279;3,279;11953;11,953;0,075;0,085;0,16;0,0288
01/07/2019 20:00;47;3414;3,414;12898;12,898;0;0,053;0,053;0,00954
01/07/2019 21:00;50;3578;3,578;14046;14,046;0;0,003;0,003;0,00054
01/07/2019 22:00;47;4202;4,202;18616;18,616;0;0;0;0
01/07/2019 23:00;40;4958;4,958;24664;24,664;0;0;0;0
02/07/2019 00:00;35;5428;5,428;28852;28,852;0;0;0;0
02/07/2019 01:00;28;5775;5,775;31975;31,975;0;0;0;0
02/07/2019 02:00;30;6052;6,052;34780;34,78;0;0;0;0
02/07/2019 03:00;30;6387;6,387;39805;39,805;0;0;0;0
02/07/2019 04:00;30;6347;6,347;39205;39,205;0;0;0;0
02/07/2019 05:00;30;6251;6,251;37765;37,765;0;0;0;0
02/07/2019 06:00;30;6073;6,073;35095;35,095;0;0,014;0,014;0,00252
02/07/2019 07:00;33;5906;5,906;33154;33,154;0;0,081;0,081;0,01458
02/07/2019 08:00;35;5563;5,563;30067;30,067;0,079;0,129;0,208;0,03744
02/07/2019 09:00;40;5022;5,022;25198;25,198;0,232;0,153;0,385;0,0693
02/07/2019 10:00;45;4520;4,52;21160;21,16;0,427;0,158;0,585;0,1053
02/07/2019 11:00;50;4007;4,007;17056;17,056;0,566;0,172;0,738;0,13284
02/07/2019 12:00;45;3620;3,62;14340;14,34;0,644;0,189;0,833;0,14994
02/07/2019 13:00;40;3364;3,364;12548;12,548;0,656;0,207;0,863;0,15534
02/07/2019 14:00;35;3180;3,18;11260;11,26;0,585;0,231;0,816;0,14688
