local_time;wind_electricity_kW;wind_speed_m_s;solar_electricity_kW;solar_electricity_W;consommation_kW
27/07/2019 19:00;28.489;6557;1.515;26;50
27/07/2019 20:00;28.666;6571;0;0;47
27/07/2019 21:00;32.264;6860;0;0;40
27/07/2019 22:00;41.589;7563;0;0;35
27/07/2019 23:00;49.109;8100;0;0;28
28/07/2019 00:00;54.718;8521;0;0;30
28/07/2019 01:00;55.695;8594;0;0;30
28/07/2019 02:00;56.954;8684;0;0;30
28/07/2019 03:00;57.274;8706;0;0;30
28/07/2019 04:00;55.73;8596;0;0;30
28/07/2019 05:00;52.453;8347;0;0;33
28/07/2019 06:00;50.071;8170;0;0;35
28/07/2019 07:00;45.265;7825;1.761;30;40
28/07/2019 08:00;46.993;7956;7.778;132;45
28/07/2019 09:00;51.032;8245;17.679;302;50
28/07/2019 10:00;49.312;8117;26.704;458;45
28/07/2019 11:00;43.844;7728;33.055;568;40
28/07/2019 12:00;36.936;7218;37.067;638;35
28/07/2019 13:00;31.35;6788;38.811;668;36
28/07/2019 14:00;26.966;6429;38.343;660;36
28/07/2019 15:00;23.289;6100;35.678;614;36
28/07/2019 16:00;19.777;5775;30.934;532;35
28/07/2019 17:00;15.859;5374;23.937;411;40
28/07/2019 18:00;12.312;4958;15.096;258;47
28/07/2019 19:00;9.592;4595;5.729;96;50
28/07/2019 20:00;7.452;4269;0.75;13;47
28/07/2019 21:00;4.962;3823;0;0;40
28/07/2019 22:00;2.604;3274;0;0;35
28/07/2019 23:00;3.043;3392;0;0;28
29/07/2019 00:00;4.523;3733;0;0;30
29/07/2019 01:00;5.476;3923;0;0;30
29/07/2019 02:00;6.107;4033;0;0;30
29/07/2019 03:00;6.42;4095;0;0;30
29/07/2019 04:00;6.718;4137;0;0;30
29/07/2019 05:00;6.513;4111;0;0;33
29/07/2019 06:00;6.437;4098;0;0;35
29/07/2019 07:00;5.726;3961;1.209;21;40
29/07/2019 08:00;2.391;3205;8.212;139;45
29/07/2019 09:00;2.762;3318;18.099;309;50
29/07/2019 10:00;3.588;3526;26.489;455;45
29/07/2019 11:00;3.227;3438;32.637;561;40
29/07/2019 12:00;2.768;3320;36.407;626;35
29/07/2019 13:00;2.267;3176;37.957;653;36
29/07/2019 14:00;3.386;3469;37.444;644;36
29/07/2019 15:00;4.352;3694;34.865;600;36
29/07/2019 16:00;5.286;3878;30.177;519;35
29/07/2019 17:00;5.779;3977;23.322;400;40
29/07/2019 18:00;5.916;4005;14.667;251;47
29/07/2019 19:00;5.861;3995;5.543;93;50
29/07/2019 20:00;5.314;3883;0.677;12;47
29/07/2019 21:00;4.067;3626;0;0;40
29/07/2019 22:00;5.451;3918;0;0;35
29/07/2019 23:00;13.714;5129;0;0;28
30/07/2019 00:00;17.9;5591;0;0;30
30/07/2019 01:00;19.482;5751;0;0;30
30/07/2019 02:00;19.312;5734;0;0;30
30/07/2019 03:00;17.081;5506;0;0;30
30/07/2019 04:00;16.252;5417;0;0;30
30/07/2019 05:00;14.57;5229;0;0;33
30/07/2019 06:00;12.43;4973;0;0;35
30/07/2019 07:00;12.628;4998;1.746;30;40
30/07/2019 08:00;15.097;5280;8.182;139;45
30/07/2019 09:00;16.107;5401;17.585;301;50
30/07/2019 10:00;15.226;5294;25.76;442;45
30/07/2019 11:00;13.512;5105;31.492;541;40
30/07/2019 12:00;13.158;5053;33.813;582;35
30/07/2019 13:00;13.299;5076;32.679;562;36
30/07/2019 14:00;12.392;4968;28.029;482;36
30/07/2019 15:00;11.043;4785;23.955;412;36
30/07/2019 16:00;9.273;4539;19.808;340;35
30/07/2019 17:00;6.912;4180;14.775;254;40
30/07/2019 18:00;6.703;4135;8.848;152;47
30/07/2019 19:00;8.992;4507;3.505;60;50
30/07/2019 20:00;9.993;4642;0.416;7;47
30/07/2019 21:00;10.771;4758;0;0;40
30/07/2019 22:00;12.022;4922;0;0;35
30/07/2019 23:00;13.297;5072;0;0;28
31/07/2019 00:00;14.167;5183;0;0;30
31/07/2019 01:00;14.203;5187;0;0;30
31/07/2019 02:00;13.523;5107;0;0;30
31/07/2019 03:00;12.961;5030;0;0;30
31/07/2019 04:00;12.373;4966;0;0;30
31/07/2019 05:00;11.236;4819;0;0;33
31/07/2019 06:00;9.785;4616;0;0;35
31/07/2019 07:00;8.354;4402;1.393;24;40
31/07/2019 08:00;11.329;4832;8.131;137;45
31/07/2019 09:00;14.4;5204;17.944;307;50
31/07/2019 10:00;14.009;5164;26.389;453;45
31/07/2019 11:00;11.771;4883;32.59;560;40
31/07/2019 12:00;9.862;4624;36.401;626;35
31/07/2019 13:00;8.156;4372;37.964;653;36
31/07/2019 14:00;5.496;3927;37.434;644;36
31/07/2019 15:00;5.106;3851;34.728;598;36
31/07/2019 16:00;5.878;3998;29.694;510;35
31/07/2019 17:00;5.902;4002;22.246;382;40
31/07/2019 18:00;5.54;3935;13.186;225;47
31/07/2019 19:00;4.73;3776;5.155;87;50
31/07/2019 20:00;3.213;3435;0.627;11;47
31/07/2019 21:00;3.086;3403;0;0;40
31/07/2019 22:00;1.303;2837;0;0;35
31/07/2019 23:00;1.363;2862;0;0;28
01/08/2019 00:00;2.268;3176;0;0;30
01/08/2019 01:00;3.023;3387;0;0;30
01/08/2019 02:00;3.794;3574;0;0;30
01/08/2019 03:00;4.764;3783;0;0;30
01/08/2019 04:00;4.446;3708;0;0;30
01/08/2019 05:00;2.723;3307;0;0;33
01/08/2019 06:00;2.0;3093;0;0;35
01/08/2019 07:00;2.113;3120;1.678;29;40
01/08/2019 08:00;2.397;3206;7.155;122;45
01/08/2019 09:00;7.378;4257;15.616;267;50
01/08/2019 10:00;16.779;5474;24.177;415;45
01/08/2019 11:00;19.73;5773;30.53;525;40
01/08/2019 12:00;14.484;5219;33.738;580;35
01/08/2019 13:00;12.151;4938;35.431;610;36
01/08/2019 14:00;8.309;4395;35.126;605;36
01/08/2019 15:00;4.845;3800;31.758;546;36
01/08/2019 16:00;3.523;3511;24.907;428;35
01/08/2019 17:00;3.518;3505;18.777;322;40
01/08/2019 18:00;2.783;3323;11.924;204;47
01/08/2019 19:00;2.612;3276;5.178;88;50
01/08/2019 20:00;2.81;3331;0.642;11;47
01/08/2019 21:00;3.79;3573;0;0;40
01/08/2019 22:00;7.322;4248;0;0;35
01/08/2019 23:00;12.218;4946;0;0;28
02/08/2019 00:00;15.368;5310;0;0;30
02/08/2019 01:00;15.258;5298;0;0;30
02/08/2019 02:00;15.326;5306;0;0;30
02/08/2019 03:00;13.454;5098;0;0;30
02/08/2019 04:00;13.297;5072;0;0;30
02/08/2019 05:00;13.833;5143;0;0;33
02/08/2019 06:00;14.703;5244;0;0;35
02/08/2019 07:00;13.365;5088;1.523;26;40
02/08/2019 08:00;13.848;5145;7.771;132;45
02/08/2019 09:00;17.751;5566;17.054;292;50
02/08/2019 10:00;17.651;5556;25.3;434;45
02/08/2019 11:00;17.707;5562;31.35;539;40
02/08/2019 12:00;16.742;5464;35.1;604;35
02/08/2019 13:00;15.591;5344;36.234;624;36
02/08/2019 14:00;14.501;5221;35.141;605;36
02/08/2019 15:00;13.308;5081;30.296;521;36
02/08/2019 16:00;11.985;4917;25.391;436;35
02/08/2019 17:00;10.725;4752;19.416;333;40
02/08/2019 18:00;9.817;4619;12.481;214;47
02/08/2019 19:00;9.313;4554;5.171;88;50
02/08/2019 20:00;8.356;4402;0.602;10;47
02/08/2019 21:00;8.408;4416;0;0;40
02/08/2019 22:00;8.448;4426;0;0;35
02/08/2019 23:00;9.357;4561;0;0;28
03/08/2019 00:00;10.301;4694;0;0;30
03/08/2019 01:00;10.984;4779;0;0;30
03/08/2019 02:00;11.085;4791;0;0;30
03/08/2019 03:00;10.667;4744;0;0;30
03/08/2019 04:00;10.22;4683;0;0;30
03/08/2019 05:00;9.505;4582;0;0;33
03/08/2019 06:00;9.013;4510;0;0;35
03/08/2019 07:00;7.755;4318;1.29;22;40
03/08/2019 08:00;3.601;3529;7.928;134;45
03/08/2019 09:00;2.489;3233;17.439;298;50
03/08/2019 10:00;2.913;3358;25.605;440;45
03/08/2019 11:00;2.89;3352;31.613;544;40
03/08/2019 12:00;2.762;3318;35.241;606;35
03/08/2019 13:00;2.536;3255;36.058;621;36
03/08/2019 14:00;2.64;3284;35.076;604;36
03/08/2019 15:00;4.066;3626;28.833;496;36
03/08/2019 16:00;4.001;3616;23.117;397;35
03/08/2019 17:00;3.618;3533;16.422;282;40
03/08/2019 18:00;3.185;3428;10.385;178;47
03/08/2019 19:00;2.808;3330;4.534;77;50
03/08/2019 20:00;2.341;3194;0.511;9;47
03/08/2019 21:00;1.512;2921;0;0;40
03/08/2019 22:00;1.912;3063;0;0;35
03/08/2019 23:00;2.899;3354;0;0;28
04/08/2019 00:00;4.365;3695;0;0;30
04/08/2019 01:00;5.065;3843;0;0;30
04/08/2019 02:00;5.278;3876;0;0;30
04/08/2019 03:00;5.06;3842;0;0;30
04/08/2019 04:00;4.596;3749;0;0;30
04/08/2019 05:00;3.948;3609;0;0;33
04/08/2019 06:00;3.607;3531;0;0;35
04/08/2019 07:00;3.401;3473;1.48;25;40
04/08/2019 08:00;1.815;3031;7.022;119;45
04/08/2019 09:00;1.545;2933;15.892;272;50
04/08/2019 10:00;1.084;2738;23.49;403;45
04/08/2019 11:00;1.082;2732;29.467;507;40
04/08/2019 12:00;1.769;3015;33.622;579;35
04/08/2019 13:00;2.701;3301;35.36;609;36
04/08/2019 14:00;4.348;3693;34.747;598;36
04/08/2019 15:00;6.5;4109;29.155;502;36
04/08/2019 16:00;7.859;4334;23.894;411;35
04/08/2019 17:00;7.756;4318;16.16;277;40
04/08/2019 18:00;7.075;4207;10.225;175;47
04/08/2019 19:00;5.835;3990;4.329;74;50
04/08/2019 20:00;4.284;3682;0.371;6;47
04/08/2019 21:00;3.505;3497;0;0;40
04/08/2019 22:00;4.236;3672;0;0;35
04/08/2019 23:00;7.687;4307;0;0;28
05/08/2019 00:00;10.544;4727;0;0;30
05/08/2019 01:00;9.994;4642;0;0;30
05/08/2019 02:00;7.361;4254;0;0;30
05/08/2019 03:00;5.909;4003;0;0;30
05/08/2019 04:00;5.723;3960;0;0;30
05/08/2019 05:00;5.702;3956;0;0;33
05/08/2019 06:00;6.108;4035;0;0;35
05/08/2019 07:00;5.721;3960;1.34;23;40
05/08/2019 08:00;3.519;3507;7.455;126;45
05/08/2019 09:00;4.13;3642;16.455;282;50
05/08/2019 10:00;4.088;3631;24.463;420;45
05/08/2019 11:00;3.81;3578;30.42;523;40
05/08/2019 12:00;4.527;3734;34.266;590;35
05/08/2019 13:00;6.12;4042;35.937;619;36
05/08/2019 14:00;8.013;4358;35.721;615;36
05/08/2019 15:00;9.623;4599;32.887;566;36
05/08/2019 16:00;11.231;4811;25.437;437;35
05/08/2019 17:00;11.273;4825;19.175;329;40
05/08/2019 18:00;10.402;4708;12.085;207;47
05/08/2019 19:00;8.383;4407;4.828;82;50
05/08/2019 20:00;5.476;3923;0.385;7;47
05/08/2019 21:00;4.339;3692;0;0;40
05/08/2019 22:00;4.793;3789;0;0;35
05/08/2019 23:00;5.293;3879;0;0;28
06/08/2019 00:00;4.675;3765;0;0;30
06/08/2019 01:00;3.431;3480;0;0;30
06/08/2019 02:00;2.516;3246;0;0;30
06/08/2019 03:00;2.506;3238;0;0;30
06/08/2019 04:00;2.422;3214;0;0;30
06/08/2019 05:00;2.117;3130;0;0;33
06/08/2019 06:00;1.945;3074;0;0;35
06/08/2019 07:00;2.7;3301;1.382;24;40
06/08/2019 08:00;3.391;3470;7.305;124;45
06/08/2019 09:00;5.891;4000;16.191;277;50
06/08/2019 10:00;6.775;4147;24.273;417;45
06/08/2019 11:00;7.717;4312;30.525;525;40
06/08/2019 12:00;9.015;4511;34.382;592;35
06/08/2019 13:00;9.918;4632;36.016;620;36
06/08/2019 14:00;10.356;4702;35.226;606;36
06/08/2019 15:00;11.094;4792;30.124;518;36
06/08/2019 16:00;10.808;4763;24.127;415;35
06/08/2019 17:00;9.241;4535;16.83;289;40
06/08/2019 18:00;6.945;4185;9.731;167;47
06/08/2019 19:00;5.287;3878;4.457;76;50
06/08/2019 20:00;4.642;3758;0.319;5;47
06/08/2019 21:00;3.228;3439;0;0;40
06/08/2019 22:00;1.582;2944;0;0;35
06/08/2019 23:00;1.055;2717;0;0;28
07/08/2019 00:00;1.221;2793;0;0;30
07/08/2019 01:00;1.55;2935;0;0;30
07/08/2019 02:00;1.506;2918;0;0;30
07/08/2019 03:00;1.307;2839;0;0;30
07/08/2019 04:00;1.115;2754;0;0;30
07/08/2019 05:00;0.91;2653;0;0;33
07/08/2019 06:00;0.794;2583;0;0;35
07/08/2019 07:00;0.765;2564;0.414;7;40
07/08/2019 08:00;0.638;2492;3.384;58;45
07/08/2019 09:00;0.967;2682;9.95;171;50
07/08/2019 10:00;2.208;3158;19.731;339;45
07/08/2019 11:00;2.499;3236;28.689;493;40
07/08/2019 12:00;2.703;3302;33.14;570;35
07/08/2019 13:00;2.777;3322;33.446;576;36
07/08/2019 14:00;4.31;3688;32.414;558;36
07/08/2019 15:00;4.637;3757;24.494;421;36
07/08/2019 16:00;4.132;3647;18.755;322;35
07/08/2019 17:00;3.352;3461;13.764;236;40
07/08/2019 18:00;2.74;3312;7.663;131;47
07/08/2019 19:00;2.468;3227;2.576;44;50
07/08/2019 20:00;1.868;3049;0;0;47
07/08/2019 21:00;1.285;2829;0;0;40
07/08/2019 22:00;1.043;2712;0;0;35
07/08/2019 23:00;1.658;2967;0;0;28
08/08/2019 00:00;2.343;3195;0;0;30
08/08/2019 01:00;2.22;3162;0;0;30
08/08/2019 02:00;1.598;2947;0;0;30
08/08/2019 03:00;1.427;2888;0;0;30
08/08/2019 04:00;1.503;2917;0;0;30
08/08/2019 05:00;1.991;3090;0;0;33
08/08/2019 06:00;3.008;3383;0;0;35
08/08/2019 07:00;3.855;3588;1.26;22;40
08/08/2019 08:00;3.618;3533;7.367;125;45
08/08/2019 09:00;3.599;3529;15.868;272;50
08/08/2019 10:00;3.024;3387;24.064;413;45
08/08/2019 11:00;3.431;3480;30.756;529;40
08/08/2019 12:00;4.228;3671;34.381;592;35
08/08/2019 13:00;5.314;3883;35.247;607;36
08/08/2019 14:00;6.407;4093;32.983;568;36
08/08/2019 15:00;7.228;4232;30.572;526;36
08/08/2019 16:00;7.602;4284;26.044;448;35
08/08/2019 17:00;7.69;4307;20.206;347;40
08/08/2019 18:00;7.896;4340;12.425;213;47
08/08/2019 19:00;8.185;4376;4.836;82;50
08/08/2019 20:00;7.037;4201;0.27;5;47
08/08/2019 21:00;5.535;3934;0;0;40
08/08/2019 22:00;5.371;3894;0;0;35
08/08/2019 23:00;7.747;4316;0;0;28
09/08/2019 00:00;9.264;4538;0;0;30
09/08/2019 01:00;11.014;4781;0;0;30
09/08/2019 02:00;12.931;5028;0;0;30
09/08/2019 03:00;14.401;5206;0;0;30
09/08/2019 04:00;14.778;5253;0;0;30
09/08/2019 05:00;14.742;5249;0;0;33
09/08/2019 06:00;14.746;5249;0;0;35
09/08/2019 07:00;13.4;5092;1.094;19;40
09/08/2019 08:00;9.281;4546;7.281;124;45
09/08/2019 09:00;12.036;4923;16.774;287;50
09/08/2019 10:00;13.151;5053;24.871;427;45
09/08/2019 11:00;13.296;5071;30.839;531;40
09/08/2019 12:00;12.8;5019;34.667;597;35
09/08/2019 13:00;12.256;4951;36.353;626;36
09/08/2019 14:00;12.471;4978;35.971;619;36
09/08/2019 15:00;14.112;5176;33.515;577;36
09/08/2019 16:00;14.935;5270;28.922;498;35
09/08/2019 17:00;15.669;5353;22.083;379;40
09/08/2019 18:00;15.457;5323;13.35;228;47
09/08/2019 19:00;12.003;4919;4.731;80;50
09/08/2019 20:00;7.319;4247;0.22;4;47
09/08/2019 21:00;7.198;4227;0;0;40
09/08/2019 22:00;7.081;4208;0;0;35
09/08/2019 23:00;5.734;3962;0;0;28
10/08/2019 00:00;6.498;4108;0;0;30
10/08/2019 01:00;8.442;4425;0;0;30
10/08/2019 02:00;9.38;4564;0;0;30
10/08/2019 03:00;9.391;4566;0;0;30
10/08/2019 04:00;10.256;4688;0;0;30
10/08/2019 05:00;10.644;4741;0;0;33
10/08/2019 06:00;12.502;4982;0;0;35
10/08/2019 07:00;12.379;4967;1.167;20;40
10/08/2019 08:00;12.388;4968;7.088;120;45
10/08/2019 09:00;13.672;5124;16.199;278;50
10/08/2019 10:00;13.32;5082;24.275;417;45
10/08/2019 11:00;11.418;4844;30.845;531;40
10/08/2019 12:00;10.107;4658;34.787;599;35
10/08/2019 13:00;10.191;4679;36.641;631;36
10/08/2019 14:00;10.747;4755;35.639;614;36
10/08/2019 15:00;10.777;4759;32.099;553;36
10/08/2019 16:00;9.898;4629;27.517;473;35
10/08/2019 17:00;8.409;4416;19.729;339;40
10/08/2019 18:00;7.147;4219;12.497;214;47
10/08/2019 19:00;5.874;3997;4.788;81;50
10/08/2019 20:00;4.504;3723;0.198;3;47
10/08/2019 21:00;4.166;3657;0;0;40
10/08/2019 22:00;4.503;3720;0;0;35
10/08/2019 23:00;4.992;3829;0;0;28
11/08/2019 00:00;3.775;3570;0;0;30
11/08/2019 01:00;4.737;3777;0;0;30
11/08/2019 02:00;6.372;4086;0;0;30
11/08/2019 03:00;6.794;4155;0;0;30
11/08/2019 04:00;6.51;4110;0;0;30
11/08/2019 05:00;5.555;3938;0;0;33
11/08/2019 06:00;3.69;3550;0;0;35
11/08/2019 07:00;2.273;3178;1.185;20;40
11/08/2019 08:00;5.759;3967;6.905;118;45
11/08/2019 09:00;17.574;5548;15.418;264;50
11/08/2019 10:00;24.587;6223;22.812;392;45
11/08/2019 11:00;24.191;6185;27.047;465;40
11/08/2019 12:00;20.854;5884;29.428;507;35
11/08/2019 13:00;13.852;5146;30.706;529;36
11/08/2019 14:00;9.329;4557;29.806;513;36
11/08/2019 15:00;6.697;4134;28.46;490;36
11/08/2019 16:00;4.52;3733;24.999;430;35
11/08/2019 17:00;7.017;4197;18.551;319;40
11/08/2019 18:00;9.441;4573;10.408;178;47
11/08/2019 19:00;10.713;4750;3.977;68;50
11/08/2019 20:00;10.083;4655;0.118;2;47
11/08/2019 21:00;10.396;4707;0;0;40
11/08/2019 22:00;9.919;4632;0;0;35
11/08/2019 23:00;10.381;4705;0;0;28
12/08/2019 00:00;13.046;5040;0;0;30
12/08/2019 01:00;14.012;5164;0;0;30
12/08/2019 02:00;13.61;5117;0;0;30
12/08/2019 03:00;13.383;5090;0;0;30
12/08/2019 04:00;12.752;5013;0;0;30
12/08/2019 05:00;12.068;4927;0;0;33
12/08/2019 06:00;11.492;4854;0;0;35
12/08/2019 07:00;10.688;4747;1.257;22;40
12/08/2019 08:00;11.272;4825;6.949;119;45
12/08/2019 09:00;17.547;5545;12.868;221;50
12/08/2019 10:00;20.407;5841;16.594;285;45
12/08/2019 11:00;20.006;5793;17.014;292;40
12/08/2019 12:00;16.744;5468;21.443;369;35
12/08/2019 13:00;16.745;5469;24.765;426;36
12/08/2019 14:00;18.751;5678;24.915;429;36
12/08/2019 15:00;21.163;5913;23.348;402;36
12/08/2019 16:00;23.05;6079;20.705;356;35
12/08/2019 17:00;24.528;6218;15.86;272;40
12/08/2019 18:00;25.187;6278;9.388;161;47
12/08/2019 19:00;23.424;6122;4.002;68;50
12/08/2019 20:00;20.154;5816;0.114;2;47
12/08/2019 21:00;20.761;5875;0;0;40
12/08/2019 22:00;22.653;6046;0;0;35
12/08/2019 23:00;24.073;6173;0;0;28
13/08/2019 00:00;24.529;6220;0;0;30
13/08/2019 01:00;22.83;6068;0;0;30
13/08/2019 02:00;20.698;5869;0;0;30
13/08/2019 03:00;18.842;5687;0;0;30
13/08/2019 04:00;17.055;5503;0;0;30
13/08/2019 05:00;15.459;5326;0;0;33
13/08/2019 06:00;14.822;5258;0;0;35
13/08/2019 07:00;14.735;5248;0.578;10;40
13/08/2019 08:00;15.434;5318;4.548;78;45
13/08/2019 09:00;16.413;5434;8.252;142;50
13/08/2019 10:00;17.699;5561;14.273;245;45
13/08/2019 11:00;17.73;5564;25.426;437;40
13/08/2019 12:00;16.544;5444;35.372;609;35
13/08/2019 13:00;15.664;5352;38.37;661;36
13/08/2019 14:00;16.075;5398;37.992;654;36
13/08/2019 15:00;17.849;5576;34.143;588;36
13/08/2019 16:00;19.259;5729;28.818;496;35
13/08/2019 17:00;21.125;5909;20.246;348;40
13/08/2019 18:00;21.311;5927;12.208;209;47
13/08/2019 19:00;18.18;5620;4.57;78;50
13/08/2019 20:00;16.079;5398;0.132;2;47
13/08/2019 21:00;14.874;5264;0;0;40
13/08/2019 22:00;15.311;5304;0;0;35
13/08/2019 23:00;16.05;5395;0;0;28
14/08/2019 00:00;15.589;5344;0;0;30
14/08/2019 01:00;14.809;5257;0;0;30
14/08/2019 02:00;14.483;5219;0;0;30
14/08/2019 03:00;15.267;5299;0;0;30
14/08/2019 04:00;15.298;5302;0;0;30
14/08/2019 05:00;12.427;4973;0;0;33
14/08/2019 06:00;11.067;4788;0;0;35
14/08/2019 07:00;10.883;4772;0.962;16;40
14/08/2019 08:00;7.641;4295;6.415;109;45
14/08/2019 09:00;10.597;4735;15.051;258;50
14/08/2019 10:00;11.357;4836;25.165;433;45
14/08/2019 11:00;11.697;4871;32.339;557;40
14/08/2019 12:00;12.583;4992;36.527;629;35
14/08/2019 13:00;13.784;5138;37.46;645;36
14/08/2019 14:00;15.006;5275;37.052;638;36
14/08/2019 15:00;16.041;5394;33.895;584;36
14/08/2019 16:00;16.077;5398;27.885;480;35
14/08/2019 17:00;14.809;5257;22.531;387;40
14/08/2019 18:00;13.284;5069;14.061;241;47
14/08/2019 19:00;10.02;4646;4.72;80;50
14/08/2019 20:00;6.148;4047;0.062;1;47
14/08/2019 21:00;5.404;3902;0;0;40
14/08/2019 22:00;7.529;4276;0;0;35
14/08/2019 23:00;10.467;4717;0;0;28
15/08/2019 00:00;11.765;4880;0;0;30
15/08/2019 01:00;11.231;4811;0;0;30
15/08/2019 02:00;10.247;4687;0;0;30
15/08/2019 03:00;9.336;4558;0;0;30
15/08/2019 04:00;9.282;4548;0;0;30
15/08/2019 05:00;9.032;4513;0;0;33
15/08/2019 06:00;8.873;4490;0;0;35
15/08/2019 07:00;8.468;4429;1.025;18;40
15/08/2019 08:00;7.389;4259;6.118;104;45
15/08/2019 09:00;11.037;4784;14.891;255;50
15/08/2019 10:00;14.86;5262;21.551;370;45
15/08/2019 11:00;18.058;5607;27.958;481;40
15/08/2019 12:00;19.378;5740;30.153;519;35
15/08/2019 13:00;18.827;5685;29.218;503;36
15/08/2019 14:00;18.141;5616;28.78;495;36
15/08/2019 15:00;18.921;5692;26.437;455;36
15/08/2019 16:00;19.975;5790;22.827;393;35
15/08/2019 17:00;19.725;5772;18.512;318;40
15/08/2019 18:00;18.766;5679;11.662;200;47
15/08/2019 19:00;16.774;5473;4.374;74;50
15/08/2019 20:00;14.023;5166;0.068;1;47
15/08/2019 21:00;14.016;5165;0;0;40
15/08/2019 22:00;12.161;4939;0;0;35
15/08/2019 23:00;11.786;4891;0;0;28
16/08/2019 00:00;12.648;5000;0;0;30
16/08/2019 01:00;12.347;4963;0;0;30
16/08/2019 02:00;12.05;4925;0;0;30
16/08/2019 03:00;11.465;4850;0;0;30
16/08/2019 04:00;11.092;4792;0;0;30
16/08/2019 05:00;10.71;4750;0;0;33
16/08/2019 06:00;9.583;4593;0;0;35
16/08/2019 07:00;7.167;4222;0.722;12;40
16/08/2019 08:00;4.196;3664;7.622;129;45
16/08/2019 09:00;3.941;3607;17.726;304;50
16/08/2019 10:00;3.235;3440;26.363;453;45
16/08/2019 11:00;2.235;3166;32.586;561;40
16/08/2019 12:00;1.184;2778;36.427;627;35
16/08/2019 13:00;1.685;2976;37.997;655;36
16/08/2019 14:00;2.518;3249;37.093;639;36
16/08/2019 15:00;3.593;3527;33.704;580;36
16/08/2019 16:00;4.681;3766;28.655;493;35
16/08/2019 17:00;5.835;3990;21.944;377;40
16/08/2019 18:00;6.753;4143;13.09;224;47
16/08/2019 19:00;6.242;4064;4.382;74;50
16/08/2019 20:00;4.533;3735;0;0;47
16/08/2019 21:00;1.668;2970;0;0;40
16/08/2019 22:00;0.741;2549;0;0;35
16/08/2019 23:00;1.798;3025;0;0;28
17/08/2019 00:00;3.042;3392;0;0;30
17/08/2019 01:00;3.698;3552;0;0;30
17/08/2019 02:00;3.87;3591;0;0;30
17/08/2019 03:00;3.53;3512;0;0;30
17/08/2019 04:00;3.688;3549;0;0;30
17/08/2019 05:00;4.224;3670;0;0;33
17/08/2019 06:00;4.289;3684;0;0;35
17/08/2019 07:00;3.529;3512;0.775;13;40
17/08/2019 08:00;1.97;3083;7.295;124;45
17/08/2019 09:00;1.408;2880;16.988;291;50
17/08/2019 10:00;2.843;3340;25.342;436;45
17/08/2019 11:00;3.641;3539;31.5;542;40
17/08/2019 12:00;4.711;3772;35.291;608;35
17/08/2019 13:00;5.778;3973;36.832;635;36
17/08/2019 14:00;6.977;4191;36.007;620;36
17/08/2019 15:00;8.443;4425;30.76;530;36
17/08/2019 16:00;9.548;4588;25.785;444;35
17/08/2019 17:00;9.681;4607;17.916;308;40
17/08/2019 18:00;9.833;4620;10.921;187;47
17/08/2019 19:00;9.274;4540;3.909;67;50
17/08/2019 20:00;7.338;4250;0;0;47
17/08/2019 21:00;6.793;4152;0;0;40
17/08/2019 22:00;7.625;4288;0;0;35
17/08/2019 23:00;8.819;4482;0;0;28
18/08/2019 00:00;9.981;4640;0;0;30
18/08/2019 01:00;12.148;4938;0;0;30
18/08/2019 02:00;15.387;5312;0;0;30
18/08/2019 03:00;17.887;5585;0;0;30
18/08/2019 04:00;20.41;5841;0;0;30
18/08/2019 05:00;22.745;6060;0;0;33
18/08/2019 06:00;24.216;6186;0;0;35
18/08/2019 07:00;23.01;6077;0.755;13;40
18/08/2019 08:00;18.452;5648;7.093;121;45
18/08/2019 09:00;18.181;5620;16.855;289;50
18/08/2019 10:00;16.674;5453;25.143;432;45
18/08/2019 11:00;13.022;5037;31.066;535;40
18/08/2019 12:00;11.773;4887;34.652;597;35
18/08/2019 13:00;9.075;4520;36.204;624;36
18/08/2019 14:00;8.305;4395;35.501;612;36
18/08/2019 15:00;9.587;4594;32.702;563;36
18/08/2019 16:00;12.153;4938;27.604;475;35
18/08/2019 17:00;14.399;5203;20.283;349;40
18/08/2019 18:00;14.191;5185;10.265;176;47
18/08/2019 19:00;10.122;4661;2.75;47;50
18/08/2019 20:00;4.748;3780;0;0;47
18/08/2019 21:00;3.228;3439;0;0;40
18/08/2019 22:00;4.291;3684;0;0;35
18/08/2019 23:00;5.612;3944;0;0;28
19/08/2019 00:00;6.657;4127;0;0;30
19/08/2019 01:00;6.806;4162;0;0;30
19/08/2019 02:00;5.799;3983;0;0;30
19/08/2019 03:00;4.944;3819;0;0;30
19/08/2019 04:00;5.384;3896;0;0;30
19/08/2019 05:00;5.895;4001;0;0;33
19/08/2019 06:00;6.106;4030;0;0;35
19/08/2019 07:00;6.453;4101;0.581;10;40
19/08/2019 08:00;7.901;4341;5.785;99;45
19/08/2019 09:00;8.403;4410;13.266;228;50
19/08/2019 10:00;7.268;4239;21.992;378;45
19/08/2019 11:00;5.462;3920;29.063;500;40
19/08/2019 12:00;5.72;3960;32.638;562;35
19/08/2019 13:00;7.592;4282;32.63;562;36
19/08/2019 14:00;8.456;4427;31.944;550;36
19/08/2019 15:00;9.055;4517;27.516;474;36
19/08/2019 16:00;8.191;4377;19.461;335;35
19/08/2019 17:00;6.483;4106;11.378;195;40
19/08/2019 18:00;4.812;3793;7.042;121;47
19/08/2019 19:00;3.563;3520;2.496;43;50
19/08/2019 20:00;2.978;3368;0;0;47
