"local_time";"wind_electricity_kW";"wind_speed_m_s";"solar_electricity_kW";"solar_electricity_W";"consommation_kW";"solar_1136_panneaux_kWh";"bilan_horaire_kWh";"energie_stockee_batteries_kWh";"etat_batterie_pct";"energie_non_servie_kWh";"energie_ecretee_kWh"
"22/04/2019 17:00";"39.544";"7411";"15.756";"271";"40";"61.720055";"61.264055";"2263.68";"90";"0";"61.264055"
"22/04/2019 18:00";"30.779";"6733";"8.279";"142";"47";"32.430841";"16.209841";"2263.68";"90";"0";"16.209841"
"22/04/2019 19:00";"17.191";"5517";"2.375";"41";"50";"9.303448";"-23.505552";"2240.174448";"89.07";"0";"0"
"22/04/2019 20:00";"10.936";"4775";"0";"0";"47";"0";"-36.064";"2204.110448";"87.63";"0";"0"
"22/04/2019 21:00";"8.452";"4426";"0";"0";"40";"0";"-31.548";"2172.562448";"86.38";"0";"0"
"22/04/2019 22:00";"6.857";"4170";"0";"0";"35";"0";"-28.143";"2144.419448";"85.26";"0";"0"
"22/04/2019 23:00";"5.806";"3985";"0";"0";"28";"0";"-22.194";"2122.225448";"84.38";"0";"0"
"23/04/2019 00:00";"5.089";"3848";"0";"0";"30";"0";"-24.911";"2097.314448";"83.39";"0";"0"
"23/04/2019 01:00";"4.912";"3813";"0";"0";"30";"0";"-25.088";"2072.226448";"82.39";"0";"0"
"23/04/2019 02:00";"5.037";"3838";"0";"0";"30";"0";"-24.963";"2047.263448";"81.4";"0";"0"
"23/04/2019 03:00";"5.909";"4004";"0";"0";"30";"0";"-24.091";"2023.172448";"80.44";"0";"0"
"23/04/2019 04:00";"6.237";"4063";"0";"0";"30";"0";"-23.763";"1999.409448";"79.49";"0";"0"
"23/04/2019 05:00";"5.637";"3947";"0";"0";"33";"0";"-27.363";"1972.046448";"78.41";"0";"0"
"23/04/2019 06:00";"4.757";"3782";"0";"0";"35";"0";"-30.243";"1941.803448";"77.2";"0";"0"
"23/04/2019 07:00";"4.296";"3685";"0";"0";"40";"0";"-35.704";"1906.099448";"75.78";"0";"0"
"23/04/2019 08:00";"4.818";"3794";"0.555";"9";"45";"2.174069";"-38.007931";"1868.091517";"74.27";"0";"0"
"23/04/2019 09:00";"7.834";"4330";"3.279";"56";"50";"12.844634";"-29.321366";"1838.770152";"73.11";"0";"0"
"23/04/2019 10:00";"11.912";"4908";"8.122";"139";"45";"31.815834";"-1.272166";"1837.497986";"73.06";"0";"0"
"23/04/2019 11:00";"17.545";"5545";"14.148";"243";"40";"55.421131";"32.966131";"1870.464117";"74.37";"0";"0"
"23/04/2019 12:00";"21.758";"5960";"18.448";"317";"35";"72.265269";"59.023269";"1929.487386";"76.71";"0";"0"
"23/04/2019 13:00";"24.957";"6254";"20.307";"349";"36";"79.547421";"68.504421";"1997.991807";"79.44";"0";"0"
"23/04/2019 14:00";"28.121";"6526";"22.928";"394";"36";"89.81451";"81.93551";"2079.927317";"82.69";"0";"0"
"23/04/2019 15:00";"31.217";"6777";"21.761";"374";"36";"85.24309";"80.46009";"2160.387407";"85.89";"0";"0"
"23/04/2019 16:00";"34.0";"6988";"18.766";"323";"35";"73.510952";"72.510952";"2232.898359";"88.78";"0";"0"
"23/04/2019 17:00";"37.095";"7230";"14.605";"251";"40";"57.21131";"54.30631";"2263.68";"90";"0";"23.524669"
"23/04/2019 18:00";"38.834";"7356";"10.145";"174";"47";"39.740414";"31.574414";"2263.68";"90";"0";"31.574414"
"23/04/2019 19:00";"35.504";"7109";"3.858";"66";"50";"15.112717";"0.616717";"2263.68";"90";"0";"0.616717"
"23/04/2019 20:00";"30.494";"6713";"0";"0";"47";"0";"-16.506";"2247.174";"89.34";"0";"0"
"23/04/2019 21:00";"28.889";"6583";"0";"0";"40";"0";"-11.111";"2236.063";"88.9";"0";"0"
"23/04/2019 22:00";"27.202";"6446";"0";"0";"35";"0";"-7.798";"2228.265";"88.59";"0";"0"
"23/04/2019 23:00";"26.142";"6359";"0";"0";"28";"0";"-1.858";"2226.407";"88.52";"0";"0"
"24/04/2019 00:00";"24.299";"6195";"0";"0";"30";"0";"-5.701";"2220.706";"88.29";"0";"0"
"24/04/2019 01:00";"21.163";"5913";"0";"0";"30";"0";"-8.837";"2211.869";"87.94";"0";"0"
"24/04/2019 02:00";"19.839";"5778";"0";"0";"30";"0";"-10.161";"2201.708";"87.54";"0";"0"
"24/04/2019 03:00";"20.307";"5831";"0";"0";"30";"0";"-9.693";"2192.015";"87.15";"0";"0"
"24/04/2019 04:00";"21.259";"5922";"0";"0";"30";"0";"-8.741";"2183.274";"86.8";"0";"0"
"24/04/2019 05:00";"19.088";"5702";"0";"0";"33";"0";"-13.912";"2169.362";"86.25";"0";"0"
"24/04/2019 06:00";"16.958";"5493";"0";"0";"35";"0";"-18.042";"2151.32";"85.53";"0";"0"
"24/04/2019 07:00";"16.063";"5396";"0.714";"12";"40";"2.79691";"-21.14009";"2130.17991";"84.69";"0";"0"
"24/04/2019 08:00";"17.176";"5516";"7.901";"135";"45";"30.950124";"3.126124";"2133.306034";"84.82";"0";"0"
"24/04/2019 09:00";"29.444";"6635";"18.921";"325";"50";"74.118124";"53.562124";"2186.868159";"86.95";"0";"0"
"24/04/2019 10:00";"37.48";"7255";"27.967";"481";"45";"109.55349";"102.03349";"2263.68";"90";"0";"25.221648"
"24/04/2019 11:00";"38.371";"7323";"33.361";"574";"40";"130.68309";"129.05409";"2263.68";"90";"0";"129.05409"
"24/04/2019 12:00";"41.958";"7588";"36.189";"623";"35";"141.761048";"148.719048";"2263.68";"90";"0";"148.719048"
"24/04/2019 13:00";"47.137";"7967";"38.708";"667";"36";"151.628579";"162.765579";"2263.68";"90";"0";"162.765579"
"24/04/2019 14:00";"53.979";"8466";"38.888";"670";"36";"152.333683";"170.312683";"2263.68";"90";"0";"170.312683"
"24/04/2019 15:00";"59.497";"8882";"37.221";"641";"36";"145.803641";"169.300641";"2263.68";"90";"0";"169.300641"
"24/04/2019 16:00";"61.023";"8993";"31.039";"534";"35";"121.587255";"147.610255";"2263.68";"90";"0";"147.610255"
"24/04/2019 17:00";"57.102";"8690";"20.318";"349";"40";"79.59051";"96.69251";"2263.68";"90";"0";"96.69251"
"24/04/2019 18:00";"49.051";"8098";"11.728";"201";"47";"45.941407";"47.992407";"2263.68";"90";"0";"47.992407"
"24/04/2019 19:00";"41.002";"7516";"3.892";"66";"50";"15.245903";"6.247903";"2263.68";"90";"0";"6.247903"
"24/04/2019 20:00";"38.645";"7343";"0";"0";"47";"0";"-8.355";"2255.325";"89.67";"0";"0"
"24/04/2019 21:00";"41.273";"7533";"0";"0";"40";"0";"1.273";"2256.598";"89.72";"0";"0"
"24/04/2019 22:00";"47.033";"7959";"0";"0";"35";"0";"12.033";"2263.68";"90";"0";"4.951"
"24/04/2019 23:00";"57.376";"8711";"0";"0";"28";"0";"29.376";"2263.68";"90";"0";"29.376"
"25/04/2019 00:00";"68.948";"9647";"0";"0";"30";"0";"38.948";"2263.68";"90";"0";"38.948"
"25/04/2019 01:00";"73.674";"10087";"0";"0";"30";"0";"43.674";"2263.68";"90";"0";"43.674"
"25/04/2019 02:00";"74.674";"10184";"0";"0";"30";"0";"44.674";"2263.68";"90";"0";"44.674"
"25/04/2019 03:00";"72.636";"9990";"0";"0";"30";"0";"42.636";"2263.68";"90";"0";"42.636"
"25/04/2019 04:00";"70.036";"9743";"0";"0";"30";"0";"40.036";"2263.68";"90";"0";"40.036"
"25/04/2019 05:00";"65.307";"9344";"0";"0";"33";"0";"32.307";"2263.68";"90";"0";"32.307"
"25/04/2019 06:00";"59.271";"8864";"0";"0";"35";"0";"24.271";"2263.68";"90";"0";"24.271"
"25/04/2019 07:00";"53.266";"8412";"0.458";"8";"40";"1.794097";"15.060097";"2263.68";"90";"0";"15.060097"
"25/04/2019 08:00";"46.525";"7916";"5.188";"89";"45";"20.322648";"21.847648";"2263.68";"90";"0";"21.847648"
"25/04/2019 09:00";"44.911";"7805";"12.256";"210";"50";"48.00971";"42.92071";"2263.68";"90";"0";"42.92071"
"25/04/2019 10:00";"51.306";"8266";"18.328";"315";"45";"71.7952";"78.1012";"2263.68";"90";"0";"78.1012"
"25/04/2019 11:00";"53.973";"8466";"24.853";"428";"40";"97.3552";"111.3282";"2263.68";"90";"0";"111.3282"
"25/04/2019 12:00";"53.757";"8445";"29.966";"516";"35";"117.384055";"136.141055";"2263.68";"90";"0";"136.141055"
"25/04/2019 13:00";"53.486";"8429";"34.306";"591";"36";"134.384883";"151.870883";"2263.68";"90";"0";"151.870883"
"25/04/2019 14:00";"51.306";"8266";"36.446";"628";"36";"142.767779";"158.073779";"2263.68";"90";"0";"158.073779"
"25/04/2019 15:00";"47.272";"7977";"33.443";"576";"36";"131.004303";"142.276303";"2263.68";"90";"0";"142.276303"
"25/04/2019 16:00";"41.955";"7582";"27.607";"475";"35";"108.143283";"115.098283";"2263.68";"90";"0";"115.098283"
"25/04/2019 17:00";"36.035";"7141";"20.787";"357";"40";"81.427697";"77.462697";"2263.68";"90";"0";"77.462697"
"25/04/2019 18:00";"28.625";"6568";"12.112";"208";"47";"47.445628";"29.070628";"2263.68";"90";"0";"29.070628"
"25/04/2019 19:00";"18.561";"5659";"4.05";"69";"50";"15.864828";"-15.574172";"2248.105828";"89.38";"0";"0"
"25/04/2019 20:00";"15.235";"5295";"0";"0";"47";"0";"-31.765";"2216.340828";"88.12";"0";"0"
"25/04/2019 21:00";"14.278";"5193";"0";"0";"40";"0";"-25.722";"2190.618828";"87.1";"0";"0"
"25/04/2019 22:00";"13.465";"5100";"0";"0";"35";"0";"-21.535";"2169.083828";"86.24";"0";"0"
"25/04/2019 23:00";"11.849";"4900";"0";"0";"28";"0";"-16.151";"2152.932828";"85.6";"0";"0"
"26/04/2019 00:00";"9.549";"4588";"0";"0";"30";"0";"-20.451";"2132.481828";"84.78";"0";"0"
"26/04/2019 01:00";"8.871";"4489";"0";"0";"30";"0";"-21.129";"2111.352828";"83.94";"0";"0"
"26/04/2019 02:00";"8.906";"4495";"0";"0";"30";"0";"-21.094";"2090.258828";"83.11";"0";"0"
"26/04/2019 03:00";"10.037";"4648";"0";"0";"30";"0";"-19.963";"2070.295828";"82.31";"0";"0"
"26/04/2019 04:00";"12.141";"4937";"0";"0";"30";"0";"-17.859";"2052.436828";"81.6";"0";"0"
"26/04/2019 05:00";"15.158";"5287";"0";"0";"33";"0";"-17.842";"2034.594828";"80.89";"0";"0"
"26/04/2019 06:00";"16.407";"5434";"0";"0";"35";"0";"-18.593";"2016.001828";"80.15";"0";"0"
"26/04/2019 07:00";"14.026";"5166";"0.871";"15";"40";"3.411917";"-22.562083";"1993.439745";"79.26";"0";"0"
"26/04/2019 08:00";"10.35";"4701";"7.999";"136";"45";"31.334014";"-3.315986";"1990.123759";"79.12";"0";"0"
"26/04/2019 09:00";"14.918";"5269";"18.076";"310";"50";"70.808055";"35.726055";"2025.849814";"80.54";"0";"0"
"26/04/2019 10:00";"18.212";"5623";"25.867";"445";"45";"101.327283";"74.539283";"2100.389097";"83.51";"0";"0"
"26/04/2019 11:00";"21.795";"5963";"30.821";"531";"40";"120.733297";"102.528297";"2202.917393";"87.58";"0";"0"
"26/04/2019 12:00";"27.797";"6491";"31.344";"540";"35";"122.782014";"115.579014";"2263.68";"90";"0";"54.816407"
"26/04/2019 13:00";"31.547";"6804";"28.171";"485";"36";"110.352607";"105.899607";"2263.68";"90";"0";"105.899607"
"26/04/2019 14:00";"32.008";"6837";"23.213";"399";"36";"90.930924";"86.938924";"2263.68";"90";"0";"86.938924"
"26/04/2019 15:00";"32.006";"6833";"22.935";"394";"36";"89.841931";"85.847931";"2263.68";"90";"0";"85.847931"
"26/04/2019 16:00";"31.317";"6785";"20.492";"352";"35";"80.27211";"76.58911";"2263.68";"90";"0";"76.58911"
"26/04/2019 17:00";"30.794";"6734";"16.94";"291";"40";"66.358069";"57.152069";"2263.68";"90";"0";"57.152069"
"26/04/2019 18:00";"28.121";"6526";"10.869";"186";"47";"42.576497";"23.697497";"2263.68";"90";"0";"23.697497"
"26/04/2019 19:00";"21.584";"5947";"4.302";"73";"50";"16.851972";"-11.564028";"2252.115972";"89.54";"0";"0"
"26/04/2019 20:00";"16.341";"5427";"0.017";"0";"47";"0.066593";"-30.592407";"2221.523566";"88.32";"0";"0"
"26/04/2019 21:00";"16.19";"5410";"0";"0";"40";"0";"-23.81";"2197.713566";"87.38";"0";"0"
"26/04/2019 22:00";"16.794";"5475";"0";"0";"35";"0";"-18.206";"2179.507566";"86.65";"0";"0"
"26/04/2019 23:00";"16.738";"5460";"0";"0";"28";"0";"-11.262";"2168.245566";"86.21";"0";"0"
"27/04/2019 00:00";"17.061";"5503";"0";"0";"30";"0";"-12.939";"2155.306566";"85.69";"0";"0"
"27/04/2019 01:00";"18.076";"5609";"0";"0";"30";"0";"-11.924";"2143.382566";"85.22";"0";"0"
"27/04/2019 02:00";"20.059";"5798";"0";"0";"30";"0";"-9.941";"2133.441566";"84.82";"0";"0"
"27/04/2019 03:00";"22.724";"6049";"0";"0";"30";"0";"-7.276";"2126.165566";"84.53";"0";"0"
"27/04/2019 04:00";"23.78";"6153";"0";"0";"30";"0";"-6.22";"2119.945566";"84.29";"0";"0"
"27/04/2019 05:00";"22.946";"6074";"0";"0";"33";"0";"-10.054";"2109.891566";"83.89";"0";"0"
"27/04/2019 06:00";"21.64";"5949";"0";"0";"35";"0";"-13.36";"2096.531566";"83.35";"0";"0"
"27/04/2019 07:00";"19.396";"5742";"0.873";"15";"40";"3.419752";"-17.184248";"2079.347317";"82.67";"0";"0"
"27/04/2019 08:00";"19.382";"5741";"8.158";"139";"45";"31.956855";"6.338855";"2085.686172";"82.92";"0";"0"
"27/04/2019 09:00";"28.12";"6526";"18.029";"309";"50";"70.623945";"48.743945";"2134.430117";"84.86";"0";"0"
"27/04/2019 10:00";"25.907";"6336";"27.652";"476";"45";"108.319559";"89.226559";"2223.656676";"88.41";"0";"0"
"27/04/2019 11:00";"22.456";"6027";"34.194";"589";"40";"133.946152";"116.402152";"2263.68";"90";"0";"76.378828"
"27/04/2019 12:00";"19.963";"5788";"37.697";"649";"35";"147.668248";"132.631248";"2263.68";"90";"0";"132.631248"
"27/04/2019 13:00";"20.173";"5818";"36.947";"636";"36";"144.730317";"128.903317";"2263.68";"90";"0";"128.903317"
"27/04/2019 14:00";"20.892";"5887";"36.431";"628";"36";"142.709021";"127.601021";"2263.68";"90";"0";"127.601021"
"27/04/2019 15:00";"20.61";"5860";"31.267";"538";"36";"122.480386";"107.090386";"2263.68";"90";"0";"107.090386"
"27/04/2019 16:00";"21.213";"5918";"23.902";"411";"35";"93.629903";"79.842903";"2263.68";"90";"0";"79.842903"
"27/04/2019 17:00";"22.738";"6050";"17.591";"302";"40";"68.908193";"51.646193";"2263.68";"90";"0";"51.646193"
"27/04/2019 18:00";"22.072";"5998";"9.543";"164";"47";"37.382234";"12.454234";"2263.68";"90";"0";"12.454234"
"27/04/2019 19:00";"18.29";"5631";"3.356";"57";"50";"13.146262";"-18.563738";"2245.116262";"89.26";"0";"0"
"27/04/2019 20:00";"14.749";"5250";"0";"0";"47";"0";"-32.251";"2212.865262";"87.98";"0";"0"
"27/04/2019 21:00";"17.126";"5510";"0";"0";"40";"0";"-22.874";"2189.991262";"87.07";"0";"0"
"27/04/2019 22:00";"21.835";"5967";"0";"0";"35";"0";"-13.165";"2176.826262";"86.55";"0";"0"
"27/04/2019 23:00";"25.622";"6315";"0";"0";"28";"0";"-2.378";"2174.448262";"86.45";"0";"0"
"28/04/2019 00:00";"25.575";"6311";"0";"0";"30";"0";"-4.425";"2170.023262";"86.28";"0";"0"
"28/04/2019 01:00";"26.373";"6373";"0";"0";"30";"0";"-3.627";"2166.396262";"86.13";"0";"0"
"28/04/2019 02:00";"25.094";"6261";"0";"0";"30";"0";"-4.906";"2161.490262";"85.94";"0";"0"
"28/04/2019 03:00";"26.372";"6371";"0";"0";"30";"0";"-3.628";"2157.862262";"85.79";"0";"0"
"28/04/2019 04:00";"25.946";"6342";"0";"0";"30";"0";"-4.054";"2153.808262";"85.63";"0";"0"
"28/04/2019 05:00";"24.835";"6237";"0";"0";"33";"0";"-8.165";"2145.643262";"85.31";"0";"0"
"28/04/2019 06:00";"23.679";"6145";"0";"0";"35";"0";"-11.321";"2134.322262";"84.86";"0";"0"
"28/04/2019 07:00";"22.525";"6038";"0.88";"15";"40";"3.447172";"-14.027828";"2120.294434";"84.3";"0";"0"
"28/04/2019 08:00";"24.432";"6206";"8.166";"139";"45";"31.988193";"11.420193";"2131.714628";"84.75";"0";"0"
"28/04/2019 09:00";"33.567";"6956";"19.374";"332";"50";"75.892634";"59.459634";"2191.174262";"87.12";"0";"0"
"28/04/2019 10:00";"33.741";"6975";"28.648";"493";"45";"112.221131";"100.962131";"2263.68";"90";"0";"28.456393"
"28/04/2019 11:00";"32.263";"6857";"35.566";"612";"40";"139.320607";"131.583607";"2263.68";"90";"0";"131.583607"
"28/04/2019 12:00";"30.249";"6700";"39.706";"684";"35";"155.537986";"150.786986";"2263.68";"90";"0";"150.786986"
"28/04/2019 13:00";"28.583";"6565";"41.315";"712";"36";"161.840828";"154.423828";"2263.68";"90";"0";"154.423828"
"28/04/2019 14:00";"27.783";"6489";"40.376";"696";"36";"158.162538";"149.945538";"2263.68";"90";"0";"149.945538"
"28/04/2019 15:00";"27.8";"6496";"36.271";"625";"36";"142.082262";"133.882262";"2263.68";"90";"0";"133.882262"
"28/04/2019 16:00";"28.16";"6530";"30.919";"532";"35";"121.117186";"114.277186";"2263.68";"90";"0";"114.277186"
"28/04/2019 17:00";"28.008";"6517";"22.877";"393";"40";"89.614731";"77.622731";"2263.68";"90";"0";"77.622731"
"28/04/2019 18:00";"27.199";"6440";"13.78";"236";"47";"53.979586";"34.178586";"2263.68";"90";"0";"34.178586"
"28/04/2019 19:00";"23.834";"6158";"4.336";"73";"50";"16.985159";"-9.180841";"2254.499159";"89.63";"0";"0"
"28/04/2019 20:00";"18.819";"5685";"0.048";"1";"47";"0.188028";"-27.992972";"2226.506186";"88.52";"0";"0"
"28/04/2019 21:00";"18.655";"5668";"0";"0";"40";"0";"-21.345";"2205.161186";"87.67";"0";"0"
"28/04/2019 22:00";"18.574";"5660";"0";"0";"35";"0";"-16.426";"2188.735186";"87.02";"0";"0"
"28/04/2019 23:00";"16.905";"5487";"0";"0";"28";"0";"-11.095";"2177.640186";"86.58";"0";"0"
"29/04/2019 00:00";"16.36";"5429";"0";"0";"30";"0";"-13.64";"2164.000186";"86.04";"0";"0"
"29/04/2019 01:00";"16.085";"5399";"0";"0";"30";"0";"-13.915";"2150.085186";"85.48";"0";"0"
"29/04/2019 02:00";"15.191";"5290";"0";"0";"30";"0";"-14.809";"2135.276186";"84.89";"0";"0"
"29/04/2019 03:00";"13.914";"5153";"0";"0";"30";"0";"-16.086";"2119.190186";"84.26";"0";"0"
"29/04/2019 04:00";"14.401";"5206";"0";"0";"30";"0";"-15.599";"2103.591186";"83.64";"0";"0"
"29/04/2019 05:00";"13.476";"5101";"0";"0";"33";"0";"-19.524";"2084.067186";"82.86";"0";"0"
"29/04/2019 06:00";"12.694";"5006";"0";"0";"35";"0";"-22.306";"2061.761186";"81.97";"0";"0"
"29/04/2019 07:00";"12.78";"5016";"0.832";"14";"40";"3.259145";"-23.960855";"2037.800331";"81.02";"0";"0"
"29/04/2019 08:00";"16.101";"5400";"5.939";"102";"45";"23.264497";"-5.634503";"2032.165828";"80.8";"0";"0"
"29/04/2019 09:00";"19.395";"5742";"12.91";"221";"50";"50.571586";"19.966586";"2052.132414";"81.59";"0";"0"
"29/04/2019 10:00";"21.073";"5904";"24.107";"414";"45";"94.432938";"70.505938";"2122.638352";"84.39";"0";"0"
"29/04/2019 11:00";"20.909";"5889";"33.803";"582";"40";"132.41451";"113.32351";"2235.961862";"88.9";"0";"0"
"29/04/2019 12:00";"19.414";"5744";"39.285";"677";"35";"153.888828";"138.302828";"2263.68";"90";"0";"110.58469"
"29/04/2019 13:00";"17.445";"5535";"41.253";"711";"36";"161.597959";"143.042959";"2263.68";"90";"0";"143.042959"
"29/04/2019 14:00";"15.515";"5336";"40.462";"697";"36";"158.499421";"138.014421";"2263.68";"90";"0";"138.014421"
"29/04/2019 15:00";"13.841";"5144";"37.511";"646";"36";"146.939641";"124.780641";"2263.68";"90";"0";"124.780641"
"29/04/2019 16:00";"12.588";"4993";"32.018";"551";"35";"125.422234";"103.010234";"2263.68";"90";"0";"103.010234"
"29/04/2019 17:00";"11.771";"4883";"24.296";"417";"40";"95.173297";"66.944297";"2263.68";"90";"0";"66.944297"
"29/04/2019 18:00";"11.073";"4789";"14.385";"246";"47";"56.349517";"20.422517";"2263.68";"90";"0";"20.422517"
"29/04/2019 19:00";"8.881";"4491";"4.519";"76";"50";"17.702014";"-23.416986";"2240.263014";"89.07";"0";"0"
"29/04/2019 20:00";"6.797";"4159";"0.078";"1";"47";"0.305545";"-39.897455";"2200.365559";"87.48";"0";"0"
"29/04/2019 21:00";"7.007";"4195";"0";"0";"40";"0";"-32.993";"2167.372559";"86.17";"0";"0"
"29/04/2019 22:00";"7.987";"4354";"0";"0";"35";"0";"-27.013";"2140.359559";"85.1";"0";"0"
"29/04/2019 23:00";"9.278";"4542";"0";"0";"28";"0";"-18.722";"2121.637559";"84.35";"0";"0"
"30/04/2019 00:00";"9.286";"4550";"0";"0";"30";"0";"-20.714";"2100.923559";"83.53";"0";"0"
"30/04/2019 01:00";"8.096";"4366";"0";"0";"30";"0";"-21.904";"2079.019559";"82.66";"0";"0"
"30/04/2019 02:00";"7.622";"4287";"0";"0";"30";"0";"-22.378";"2056.641559";"81.77";"0";"0"
"30/04/2019 03:00";"8.41";"4420";"0";"0";"30";"0";"-21.59";"2035.051559";"80.91";"0";"0"
"30/04/2019 04:00";"9.481";"4579";"0";"0";"30";"0";"-20.519";"2014.532559";"80.09";"0";"0"
"30/04/2019 05:00";"11.771";"4883";"0";"0";"33";"0";"-21.229";"1993.303559";"79.25";"0";"0"
"30/04/2019 06:00";"14.069";"5171";"0";"0";"35";"0";"-20.931";"1972.372559";"78.42";"0";"0"
"30/04/2019 07:00";"14.19";"5185";"0.722";"12";"40";"2.828248";"-22.981752";"1949.390807";"77.5";"0";"0"
"30/04/2019 08:00";"10.27";"4690";"8.83";"150";"45";"34.589241";"-0.140759";"1949.250048";"77.5";"0";"0"
"30/04/2019 09:00";"13.831";"5143";"19.75";"339";"50";"77.365517";"41.196517";"1990.446566";"79.14";"0";"0"
"30/04/2019 10:00";"17.084";"5506";"28.984";"498";"45";"113.537324";"85.621324";"2076.06789";"82.54";"0";"0"
"30/04/2019 11:00";"18.246";"5627";"35.686";"614";"40";"139.790676";"118.036676";"2194.104566";"87.23";"0";"0"
"30/04/2019 12:00";"18.097";"5611";"39.788";"685";"35";"155.8592";"138.9562";"2263.68";"90";"0";"69.380766"
"30/04/2019 13:00";"17.887";"5585";"41.443";"714";"36";"162.342234";"144.229234";"2263.68";"90";"0";"144.229234"
"30/04/2019 14:00";"17.308";"5525";"40.768";"702";"36";"159.698097";"141.006097";"2263.68";"90";"0";"141.006097"
"30/04/2019 15:00";"16.117";"5402";"37.788";"651";"36";"148.024717";"128.141717";"2263.68";"90";"0";"128.141717"
"30/04/2019 16:00";"14.723";"5247";"32.429";"558";"35";"127.032221";"106.755221";"2263.68";"90";"0";"106.755221"
"30/04/2019 17:00";"13.728";"5131";"24.656";"424";"40";"96.583503";"70.311503";"2263.68";"90";"0";"70.311503"
"30/04/2019 18:00";"13.204";"5059";"14.708";"252";"47";"57.614786";"23.818786";"2263.68";"90";"0";"23.818786"
"30/04/2019 19:00";"10.31";"4695";"4.456";"75";"50";"17.455228";"-22.234772";"2241.445228";"89.12";"0";"0"
"30/04/2019 20:00";"8.732";"4469";"0.08";"1";"47";"0.313379";"-37.954621";"2203.490607";"87.61";"0";"0"
"30/04/2019 21:00";"9.58";"4593";"0";"0";"40";"0";"-30.42";"2173.070607";"86.4";"0";"0"
"30/04/2019 22:00";"11.451";"4848";"0";"0";"35";"0";"-23.549";"2149.521607";"85.46";"0";"0"
"30/04/2019 23:00";"13.298";"5074";"0";"0";"28";"0";"-14.702";"2134.819607";"84.88";"0";"0"
"01/05/2019 00:00";"13.311";"5081";"0";"0";"30";"0";"-16.689";"2118.130607";"84.21";"0";"0"
"01/05/2019 01:00";"12.265";"4952";"0";"0";"30";"0";"-17.735";"2100.395607";"83.51";"0";"0"
"01/05/2019 02:00";"10.804";"4763";"0";"0";"30";"0";"-19.196";"2081.199607";"82.74";"0";"0"
"01/05/2019 03:00";"8.918";"4496";"0";"0";"30";"0";"-21.082";"2060.117607";"81.91";"0";"0"
"01/05/2019 04:00";"6.658";"4127";"0";"0";"30";"0";"-23.342";"2036.775607";"80.98";"0";"0"
"01/05/2019 05:00";"5.704";"3957";"0";"0";"33";"0";"-27.296";"2009.479607";"79.89";"0";"0"
"01/05/2019 06:00";"5.956";"4012";"0";"0";"35";"0";"-29.044";"1980.435607";"78.74";"0";"0"
"01/05/2019 07:00";"6.395";"4091";"0.926";"16";"40";"3.627366";"-29.977634";"1950.457972";"77.55";"0";"0"
"01/05/2019 08:00";"4.125";"3639";"8.399";"143";"45";"32.90091";"-7.97409";"1942.483883";"77.23";"0";"0"
"01/05/2019 09:00";"2.519";"3250";"18.801";"322";"50";"73.648055";"26.167055";"1968.650938";"78.27";"0";"0"
"01/05/2019 10:00";"1.981";"3086";"27.962";"481";"45";"109.533903";"66.514903";"2035.165841";"80.91";"0";"0"
"01/05/2019 11:00";"1.252";"2815";"34.488";"594";"40";"135.097821";"96.349821";"2131.515662";"84.75";"0";"0"
"01/05/2019 12:00";"0.796";"2589";"38.393";"661";"35";"150.394648";"116.190648";"2247.70631";"89.36";"0";"0"
"01/05/2019 13:00";"1.571";"2942";"39.891";"687";"36";"156.262676";"121.833676";"2263.68";"90";"0";"105.859986"
"01/05/2019 14:00";"2.199";"3156";"38.514";"663";"36";"150.868634";"117.067634";"2263.68";"90";"0";"117.067634"
"01/05/2019 15:00";"2.887";"3351";"35.879";"618";"36";"140.546703";"107.433703";"2263.68";"90";"0";"107.433703"
"01/05/2019 16:00";"3.541";"3515";"31.343";"539";"35";"122.778097";"91.319097";"2263.68";"90";"0";"91.319097"
"01/05/2019 17:00";"4.054";"3623";"23.07";"396";"40";"90.370759";"54.424759";"2263.68";"90";"0";"54.424759"
"01/05/2019 18:00";"4.038";"3620";"13.459";"230";"47";"52.722152";"9.760152";"2263.68";"90";"0";"9.760152"
"01/05/2019 19:00";"3.438";"3482";"4.366";"74";"50";"17.102676";"-29.459324";"2234.220676";"88.83";"0";"0"
